block,cluster,parallel_rear_score,number_of_inconsistent_colors,number_of_parallel_events,mean_copies,tree_consistent
387,0,0.08756305,1,4,0.42105263157894735,False
2,1,0.07514635,1,4,0.631578947368421,False
417,2,0.0495859,1,3,0.42105263157894735,False
416,2,0.04123248,1,3,0.3157894736842105,False
371,3,0.03448052,1,3,0.3157894736842105,False
104,4,0.01744853,1,2,0.8421052631578947,False
380,5,0.01645349,1,2,0.42105263157894735,False
392,6,0.0164467,1,2,0.3157894736842105,False
413,7,0.01643253,1,2,0.10526315789473684,False
245,8,0.01643253,1,2,0.8947368421052632,False
302,9,0.016387080000000002,1,2,0.7368421052631579,False
397,10,0.01636604,1,2,0.7894736842105263,False
370,11,0.0160411,1,2,0.5263157894736842,False
186,12,0.0160411,1,2,0.47368421052631576,False
112,13,0.0160411,1,2,1.5263157894736843,False
374,14,0.015893149999999998,1,2,0.42105263157894735,False
403,15,0.01583353,1,2,0.15789473684210525,False
402,15,0.01583353,1,2,0.15789473684210525,False
401,15,0.01583353,1,2,0.15789473684210525,False
185,16,0.012993339999999999,1,2,0.7368421052631579,False
24,17,0.012993339999999999,1,2,1.736842105263158,False
1,18,0.012993339999999999,1,2,0.8421052631578947,False
107,19,0.009942719999999999,1,2,0.7368421052631579,False
411,20,0.00961778,1,2,0.15789473684210525,False
365,21,0.00921927,1,2,0.3684210526315789,False
430,22,0.00854358,1,2,0.15789473684210525,False
429,23,0.00854358,1,2,0.15789473684210525,False
386,23,0.00854358,1,2,0.2631578947368421,False
400,24,0.008481240000000001,1,2,0.3684210526315789,False
121,25,0.00826552,1,2,0.5789473684210527,False
414,26,0.0080899,1,2,0.3157894736842105,False
3,27,0.008059789999999999,1,2,0.6842105263157895,False
361,28,0.00789309,1,2,0.3157894736842105,False
405,29,0.00651986,1,2,0.15789473684210525,False
92,30,0.00629196,1,2,0.5789473684210527,False
90,30,0.00629196,1,2,0.5789473684210527,False
276,31,0.00032262999999999997,1,2,1.8421052631578947,False
431,32,0,0,0,0.15789473684210525,True
428,20,0,0,0,0.10526315789473684,True
427,32,0,0,0,0.21052631578947367,True
426,32,0,0,0,0.15789473684210525,True
425,33,0,0,0,0.21052631578947367,True
424,33,0,0,0,0.21052631578947367,True
423,33,0,0,0,0.21052631578947367,True
422,33,0,0,0,0.21052631578947367,True
421,34,0,0,0,0.10526315789473684,True
420,35,0,0,0,0.21052631578947367,True
419,35,0,0,0,0.15789473684210525,True
418,36,0,0,0,0.21052631578947367,True
415,37,0,0,0,0.2631578947368421,True
412,38,0,0,0,0.2631578947368421,True
410,39,0,0,0,0.2631578947368421,True
409,39,0,0,0,0.3157894736842105,True
408,40,0,0,0,0.10526315789473684,True
407,40,0,0,0,0.10526315789473684,True
406,40,0,0,0,0.10526315789473684,True
404,15,0,0,0,0.10526315789473684,True
399,41,0,0,0,0.2631578947368421,True
398,42,0,0,0,0.47368421052631576,True
396,43,0,0,0,0.10526315789473684,True
395,44,0,0,0,0.2631578947368421,True
394,44,0,0,0,0.2631578947368421,True
393,44,0,0,0,0.2631578947368421,True
391,44,0,0,0,0.2631578947368421,True
390,44,0,0,0,0.2631578947368421,True
389,45,0,0,0,0.47368421052631576,True
388,46,0,0,0,0.47368421052631576,True
385,47,0,0,0,0.2631578947368421,True
384,47,0,0,0,0.2631578947368421,True
383,47,0,0,0,0.2631578947368421,True
382,47,0,0,0,0.2631578947368421,True
381,47,0,0,0,0.2631578947368421,True
379,41,0,0,0,0.2631578947368421,True
378,41,0,0,0,0.2631578947368421,True
377,41,0,0,0,0.2631578947368421,True
376,41,0,0,0,0.21052631578947367,True
375,41,0,0,0,0.21052631578947367,True
373,14,0,0,0,0.47368421052631576,True
372,41,0,0,0,0.2631578947368421,True
369,10,0,0,0,0.7894736842105263,True
368,41,0,0,0,0.2631578947368421,True
367,41,0,0,0,0.2631578947368421,True
366,48,0,0,0,0.47368421052631576,True
364,28,0,0,0,0.3157894736842105,True
363,49,0,0,0,0.15789473684210525,True
362,50,0,0,0,0.5789473684210527,True
360,50,0,0,0,0.5263157894736842,True
359,51,0,0,0,0.2631578947368421,True
358,51,0,0,0,0.2631578947368421,True
357,51,0,0,0,0.3157894736842105,True
356,52,0,0,0,1.263157894736842,True
355,52,0,0,0,1.263157894736842,True
354,53,0,0,0,1,True
353,53,0,0,0,1,True
352,53,0,0,0,1,True
351,53,0,0,0,1,True
350,53,0,0,0,1,True
349,53,0,0,0,1,True
348,53,0,0,0,1,True
347,53,0,0,0,1,True
346,53,0,0,0,1,True
345,53,0,0,0,1,True
344,53,0,0,0,1,True
343,53,0,0,0,1,True
342,53,0,0,0,1,True
341,53,0,0,0,1,True
340,53,0,0,0,1,True
339,53,0,0,0,1,True
338,53,0,0,0,1,True
337,53,0,0,0,1,True
336,53,0,0,0,1,True
335,53,0,0,0,1,True
334,53,0,0,0,1,True
333,53,0,0,0,1,True
332,53,0,0,0,1,True
331,54,0,0,0,0.6842105263157895,True
330,53,0,0,0,1,True
329,53,0,0,0,1,True
328,53,0,0,0,1,True
327,53,0,0,0,1,True
326,53,0,0,0,1,True
325,53,0,0,0,1,True
324,53,0,0,0,1,True
323,53,0,0,0,1,True
322,53,0,0,0,1,True
321,53,0,0,0,1,True
320,53,0,0,0,1,True
319,53,0,0,0,1,True
318,55,0,0,0,0.6842105263157895,True
317,53,0,0,0,1,True
316,53,0,0,0,1,True
315,53,0,0,0,1,True
314,53,0,0,0,1,True
313,53,0,0,0,1,True
312,53,0,0,0,1,True
311,53,0,0,0,1,True
310,53,0,0,0,1,True
309,53,0,0,0,1,True
308,53,0,0,0,0.9473684210526315,True
307,53,0,0,0,1,True
306,53,0,0,0,1,True
305,56,0,0,0,0.47368421052631576,True
304,53,0,0,0,1,True
303,53,0,0,0,1,True
301,53,0,0,0,1,True
300,53,0,0,0,1,True
299,53,0,0,0,1,True
298,53,0,0,0,1,True
297,57,0,0,0,1,True
296,57,0,0,0,1,True
295,57,0,0,0,1,True
294,57,0,0,0,1,True
293,57,0,0,0,1,True
292,57,0,0,0,0.9473684210526315,True
291,57,0,0,0,1,True
290,57,0,0,0,1,True
289,57,0,0,0,1,True
288,57,0,0,0,1,True
287,57,0,0,0,1,True
286,57,0,0,0,1,True
285,57,0,0,0,1,True
284,57,0,0,0,1,True
283,57,0,0,0,1,True
282,57,0,0,0,1,True
281,57,0,0,0,1,True
280,57,0,0,0,1,True
279,57,0,0,0,1,True
278,57,0,0,0,1,True
277,57,0,0,0,1,True
275,57,0,0,0,1,True
274,57,0,0,0,1,True
273,57,0,0,0,1,True
272,58,0,0,0,1.5263157894736843,True
271,57,0,0,0,1,True
270,57,0,0,0,1,True
269,57,0,0,0,1,True
268,59,0,0,0,0.7894736842105263,True
267,56,0,0,0,0.47368421052631576,True
266,56,0,0,0,0.47368421052631576,True
265,56,0,0,0,0.47368421052631576,True
264,57,0,0,0,1,True
263,57,0,0,0,1,True
262,57,0,0,0,1,True
261,57,0,0,0,1,True
260,57,0,0,0,1,True
259,57,0,0,0,1,True
258,57,0,0,0,1,True
257,60,0,0,0,2,True
256,57,0,0,0,1,True
255,57,0,0,0,1,True
254,57,0,0,0,1,True
253,57,0,0,0,1,True
252,57,0,0,0,1,True
251,57,0,0,0,1,True
250,57,0,0,0,1,True
249,57,0,0,0,1,True
248,57,0,0,0,1,True
247,57,0,0,0,1,True
246,57,0,0,0,1,True
244,57,0,0,0,1,True
243,57,0,0,0,1,True
242,57,0,0,0,1,True
241,57,0,0,0,1,True
240,57,0,0,0,1,True
239,57,0,0,0,1,True
238,57,0,0,0,1,True
237,57,0,0,0,1,True
236,57,0,0,0,1,True
235,57,0,0,0,1,True
234,57,0,0,0,1,True
233,57,0,0,0,1,True
232,57,0,0,0,1,True
231,57,0,0,0,1,True
230,57,0,0,0,1,True
229,57,0,0,0,1,True
228,57,0,0,0,1,True
227,57,0,0,0,1,True
226,57,0,0,0,1,True
225,57,0,0,0,1,True
224,57,0,0,0,1,True
223,57,0,0,0,1.0526315789473684,True
222,57,0,0,0,1,True
221,57,0,0,0,1,True
220,57,0,0,0,1,True
219,61,0,0,0,1,True
218,61,0,0,0,1,True
217,61,0,0,0,1,True
216,61,0,0,0,1,True
215,61,0,0,0,1,True
214,61,0,0,0,1,True
213,61,0,0,0,1,True
212,61,0,0,0,1,True
211,12,0,0,0,0.42105263157894735,True
210,61,0,0,0,1,True
209,61,0,0,0,1,True
208,61,0,0,0,1,True
207,61,0,0,0,1,True
206,61,0,0,0,1,True
205,61,0,0,0,1,True
204,61,0,0,0,1,True
203,61,0,0,0,1,True
202,61,0,0,0,1,True
201,61,0,0,0,1,True
200,61,0,0,0,1,True
199,61,0,0,0,1,True
198,61,0,0,0,1,True
197,61,0,0,0,1,True
196,61,0,0,0,1,True
195,61,0,0,0,1,True
194,61,0,0,0,1,True
193,61,0,0,0,1,True
192,61,0,0,0,1,True
191,61,0,0,0,1,True
190,61,0,0,0,0.9473684210526315,True
189,61,0,0,0,1,True
188,61,0,0,0,1,True
187,61,0,0,0,1,True
184,61,0,0,0,1,True
183,62,0,0,0,4,True
182,61,0,0,0,1,True
181,61,0,0,0,1,True
180,61,0,0,0,1,True
179,61,0,0,0,0.9473684210526315,True
178,61,0,0,0,1,True
177,61,0,0,0,1,True
176,61,0,0,0,1,True
175,61,0,0,0,1,True
174,61,0,0,0,1,True
173,63,0,0,0,0.7368421052631579,True
172,63,0,0,0,0.7368421052631579,True
171,61,0,0,0,1,True
170,61,0,0,0,1,True
169,61,0,0,0,1,True
168,61,0,0,0,1,True
167,61,0,0,0,1,True
166,61,0,0,0,1,True
165,61,0,0,0,0.9473684210526315,True
164,61,0,0,0,0.9473684210526315,True
163,61,0,0,0,1,True
162,61,0,0,0,1,True
161,61,0,0,0,1,True
160,61,0,0,0,0.9473684210526315,True
159,61,0,0,0,1,True
158,61,0,0,0,1,True
157,61,0,0,0,1,True
156,61,0,0,0,1,True
155,61,0,0,0,1,True
154,61,0,0,0,1,True
153,61,0,0,0,1,True
152,61,0,0,0,1,True
151,61,0,0,0,1,True
150,61,0,0,0,1,True
149,61,0,0,0,1,True
148,61,0,0,0,1,True
147,61,0,0,0,1,True
146,61,0,0,0,1,True
145,61,0,0,0,1,True
144,61,0,0,0,1,True
143,64,0,0,0,0.8947368421052632,True
142,61,0,0,0,1,True
141,65,0,0,0,0.6842105263157895,True
140,61,0,0,0,0.9473684210526315,True
139,66,0,0,0,0.7894736842105263,True
138,61,0,0,0,1,True
137,61,0,0,0,1,True
136,61,0,0,0,1,True
135,61,0,0,0,1,True
134,61,0,0,0,1,True
133,61,0,0,0,1,True
132,61,0,0,0,1,True
131,61,0,0,0,1,True
130,67,0,0,0,1,True
129,67,0,0,0,1,True
128,67,0,0,0,1,True
