block,species,chr,chr_beg,chr_end,orientation
354,CP016647,1,2171715,2174788,+
354,CP016646,1,1005303,1008376,+
354,CP016654,1,604358,607431,+
354,CP020402,1,906774,909864,-
354,CP000381,1,458016,461212,+
354,CP016680,1,1173744,1176816,-
354,CP016672,1,2046279,2049351,-
354,CP016883,1,426464,429537,+
354,CP016682,1,2147864,2150943,-
354,FM999788,1,1853182,1856361,-
354,CP012694,1,2104783,2107860,+
354,CP020422,1,1342163,1345253,-
354,CP002422,1,1863998,1867088,+
354,CP020401,1,1104921,1107993,-
354,AL157959,1,664559,667755,+
354,CP007524,1,667135,670212,+
354,FR774048,1,430486,433682,+
354,CP016660,1,1273060,1276132,-
354,CP012392,1,1751625,1754700,-
353,CP016647,1,2166591,2171160,+
353,CP016646,1,1000179,1004748,+
353,CP016654,1,599234,603803,+
353,CP020402,1,910699,915268,-
353,CP000381,1,452825,457394,+
353,CP016680,1,1177334,1181902,-
353,CP016672,1,2049907,2054476,-
353,CP016883,1,421341,425909,+
353,CP016682,1,2151423,2155992,-
353,FM999788,1,1857120,1861689,-
353,CP012694,1,2099157,2103681,+
353,CP020422,1,1346088,1350657,-
353,CP002422,1,1858595,1863164,+
353,CP020401,1,1108828,1113397,-
353,AL157959,1,658933,663457,+
353,CP007524,1,661788,666312,+
353,FR774048,1,425139,429663,+
353,CP016660,1,1276688,1281257,-
353,CP012392,1,1755524,1760047,-
352,CP016647,1,2163241,2166447,+
352,CP016646,1,996829,1000035,+
352,CP016654,1,595884,599090,+
352,CP020402,1,915411,918661,-
352,CP000381,1,449471,452681,+
352,CP016680,1,1182045,1185252,-
352,CP016672,1,2054619,2057826,-
352,CP016883,1,417991,421197,+
352,CP016682,1,2156135,2159342,-
352,FM999788,1,1861832,1865077,-
352,CP012694,1,2095545,2098789,+
352,CP020422,1,1350800,1354050,-
352,CP002422,1,1855201,1858451,+
352,CP020401,1,1113540,1116761,-
352,AL157959,1,655321,658565,+
352,CP007524,1,658176,661420,+
352,FR774048,1,421527,424771,+
352,CP016660,1,1281400,1284607,-
352,CP012392,1,1760190,1763399,-
351,CP016647,1,2160623,2162881,+
351,CP016646,1,994211,996469,+
351,CP016654,1,593266,595524,+
351,CP020402,1,919996,922253,-
351,CP000381,1,447051,449309,+
351,CP016680,1,1185612,1187869,-
351,CP016672,1,2058186,2060443,-
351,CP016883,1,415373,417631,+
351,CP016682,1,2159702,2161959,-
351,FM999788,1,1865212,1867469,-
351,CP012694,1,2093152,2095410,+
351,CP020422,1,1355385,1357642,-
351,CP002422,1,1851608,1853866,+
351,CP020401,1,1116924,1119182,-
351,AL157959,1,652928,655186,+
351,CP007524,1,655783,658041,+
351,FR774048,1,419134,421392,+
351,CP016660,1,1284967,1287224,-
351,CP012392,1,1763759,1766016,-
350,CP016647,1,2146750,2158455,+
350,CP016646,1,980339,992043,+
350,CP016654,1,579394,591098,+
350,CP020402,1,881678,893366,+
350,CP000381,1,434280,445994,+
350,CP016680,1,1190038,1201742,-
350,CP016672,1,2062612,2074316,-
350,CP016883,1,401503,413205,+
350,CP016682,1,2164128,2175832,-
350,FM999788,1,1878339,1890044,-
350,CP012694,1,2080566,2092280,+
350,CP020422,1,1317067,1328755,+
350,CP002422,1,1880368,1892082,-
350,CP020401,1,1080152,1091841,+
350,AL157959,1,640342,652056,+
350,CP007524,1,643197,654911,+
350,FR774048,1,406548,418262,+
350,CP016660,1,1289393,1301097,-
350,CP012392,1,1766889,1778603,-
349,CP016647,1,2141858,2146748,+
349,CP016646,1,975447,980337,+
349,CP016654,1,574502,579392,+
349,CP020402,1,876738,881676,+
349,CP000381,1,429350,434278,+
349,CP016680,1,1201743,1206650,-
349,CP016672,1,2074317,2079224,-
349,CP016883,1,396611,401501,+
349,CP016682,1,1,4908,-
349,FM999788,1,1890045,1894976,-
349,CP012694,1,2075684,2080564,+
349,CP020422,1,1312127,1317065,+
349,CP002422,1,1892083,1896918,-
349,CP020401,1,1075236,1080150,+
349,AL157959,1,635426,640340,+
349,CP007524,1,638315,643195,+
349,FR774048,1,401618,406546,+
349,CP016660,1,1301098,1306005,-
349,CP012392,1,1778604,1783533,-
348,CP016647,1,2139126,2141152,+
348,CP016646,1,972715,974732,+
348,CP016654,1,571770,573796,+
348,CP020402,1,874006,876032,+
348,CP000381,1,426632,428658,+
348,CP016680,1,1207340,1209366,-
348,CP016672,1,2079914,2081940,-
348,CP016883,1,393879,395905,+
348,CP016682,1,5598,7624,-
348,FM999788,1,1895666,1897692,-
348,CP012694,1,2072966,2074992,+
348,CP020422,1,1309395,1311421,+
348,CP002422,1,1897587,1899613,-
348,CP020401,1,1072504,1074530,+
348,AL157959,1,632710,634736,+
348,CP007524,1,635797,637823,+
348,FR774048,1,398900,400926,+
348,CP016660,1,1306695,1308721,-
348,CP012392,1,1783993,1786019,-
347,CP016647,1,2133546,2137782,+
347,CP016646,1,967335,971571,+
347,CP016654,1,566190,570426,+
347,CP020402,1,868621,872855,+
347,CP000381,1,421376,425611,+
347,CP016680,1,1210710,1214946,-
347,CP016672,1,2083284,2087520,-
347,CP016883,1,388299,392535,+
347,CP016682,1,8968,13204,-
347,FM999788,1,1899148,1903383,-
347,CP012694,1,2068233,2072468,+
347,CP020422,1,1304010,1308244,+
347,CP002422,1,1899904,1904139,-
347,CP020401,1,1067196,1071429,+
347,AL157959,1,627976,632212,+
347,CP007524,1,631064,635299,+
347,FR774048,1,394167,398402,+
347,CP016660,1,1310065,1314301,-
347,CP012392,1,1786840,1791076,-
346,CP016647,1,2127616,2132250,+
346,CP016646,1,961405,966039,+
346,CP016654,1,560260,564894,+
346,CP020402,1,859214,864008,+
346,CP000381,1,411969,416762,+
346,CP016680,1,1216242,1220875,-
346,CP016672,1,2088816,2093449,-
346,CP016883,1,382369,387003,+
346,CP016682,1,14500,19133,-
346,FM999788,1,1905922,1910714,-
346,CP012694,1,2060225,2064861,+
346,CP020422,1,1294603,1299397,+
346,CP002422,1,1908771,1913563,-
346,CP020401,1,1059177,1063819,+
346,AL157959,1,619960,624594,+
346,CP007524,1,623057,627693,+
346,FR774048,1,386106,390794,+
346,CP016660,1,1315597,1320230,-
346,CP012392,1,1794454,1799131,-
345,CP016647,1,2119170,2126367,+
345,CP016646,1,952959,960156,+
345,CP016654,1,551814,559011,+
345,CP020402,1,850718,857916,+
345,CP000381,1,403474,410671,+
345,CP016680,1,1222125,1229322,-
345,CP016672,1,2094699,2101896,-
345,CP016883,1,373925,381120,+
345,CP016682,1,20383,27580,-
345,FM999788,1,1912431,1919580,-
345,CP012694,1,2051870,2059047,+
345,CP020422,1,1286107,1293305,+
345,CP002422,1,1914863,1922061,-
345,CP020401,1,1050502,1057699,+
345,AL157959,1,611609,618798,+
345,CP007524,1,614702,621879,+
345,FR774048,1,377751,384928,+
345,CP016660,1,1321480,1328677,-
345,CP012392,1,1800381,1807583,-
344,CP016647,1,2117053,2118456,+
344,CP016646,1,950842,952245,+
344,CP016654,1,549697,551100,+
344,CP020402,1,848601,850004,+
344,CP000381,1,401357,402760,+
344,CP016680,1,1230036,1231439,-
344,CP016672,1,2102610,2104013,-
344,CP016883,1,371808,373211,+
344,CP016682,1,28294,29697,-
344,FM999788,1,1920294,1921697,-
344,CP012694,1,2049753,2051146,+
344,CP020422,1,1283990,1285393,+
344,CP002422,1,1922775,1924177,-
344,CP020401,1,1048385,1049788,+
344,AL157959,1,609492,610895,+
344,CP007524,1,612585,613988,+
344,FR774048,1,375634,377037,+
344,CP016660,1,1329391,1330794,-
344,CP012392,1,1808297,1809699,-
343,CP016647,1,2111434,2113636,+
343,CP016646,1,945157,947359,+
343,CP016654,1,544078,546280,+
343,CP020402,1,834391,836608,+
343,CP000381,1,396923,399138,+
343,CP016680,1,1234856,1237024,-
343,CP016672,1,2107430,2109598,-
343,CP016883,1,365795,367996,+
343,CP016682,1,32718,34886,-
343,FM999788,1,1932967,1935146,-
343,CP012694,1,2044607,2046798,+
343,CP020422,1,1269780,1271997,+
343,CP002422,1,1934902,1937086,-
343,CP020401,1,1034652,1036868,+
343,AL157959,1,604466,606669,+
343,CP007524,1,607110,609301,+
343,FR774048,1,370225,372416,+
343,CP016660,1,1333551,1335719,-
343,CP012392,1,1813529,1815713,-
342,CP016647,1,2094711,2110658,+
342,CP016646,1,928434,944381,+
342,CP016654,1,527355,543302,+
342,CP020402,1,817525,833474,+
342,CP000381,1,380831,396386,+
342,CP016680,1,1237834,1253780,-
342,CP016672,1,2110408,2126355,-
342,CP016883,1,349075,365019,+
342,CP016682,1,35696,51644,-
342,FM999788,1,1936035,1951971,-
342,CP012694,1,2028239,2043974,+
342,CP020422,1,1252914,1268863,+
342,CP002422,1,1937997,1953708,-
342,CP020401,1,1018051,1033774,+
342,AL157959,1,587890,603514,+
342,CP007524,1,590736,606134,+
342,FR774048,1,353824,369559,+
342,CP016660,1,1336529,1352476,-
342,CP012392,1,1816426,1832371,-
341,CP016647,1,2086695,2089354,+
341,CP016646,1,920097,922756,+
341,CP016654,1,519014,521673,+
341,CP020402,1,808587,811253,+
341,CP000381,1,372382,375060,+
341,CP016680,1,1259457,1262115,-
341,CP016672,1,2132034,2134692,-
341,CP016883,1,340743,343398,+
341,CP016682,1,57321,59979,-
341,FM999788,1,1957715,1960375,-
341,CP012694,1,2020481,2023140,+
341,CP020422,1,1243976,1246642,+
341,CP002422,1,1959451,1962110,-
341,CP020401,1,1010647,1013327,+
341,AL157959,1,579626,582003,+
341,CP007524,1,582984,585643,+
341,FR774048,1,346104,348764,+
341,CP016660,1,1357887,1360545,-
341,CP012392,1,1836961,1839618,-
340,CP016647,1,2079594,2084308,+
340,CP016646,1,912996,917710,+
340,CP016654,1,511913,516627,+
340,CP020402,1,802055,806769,+
340,CP000381,1,365767,370481,+
340,CP016680,1,1264503,1269216,-
340,CP016672,1,2137080,2141793,-
340,CP016883,1,333642,338356,+
340,CP016682,1,62367,67080,-
340,FM999788,1,1962193,1966907,-
340,CP012694,1,2013869,2018580,+
340,CP020422,1,1237444,1242158,+
340,CP002422,1,1963654,1968367,-
340,CP020401,1,1004113,1008829,+
340,AL157959,1,573011,577725,+
340,CP007524,1,576372,581083,+
340,FR774048,1,339491,344202,+
340,CP016660,1,1362933,1367646,-
340,CP012392,1,1841048,1845763,-
339,CP016647,1,2073864,2079181,+
339,CP016646,1,907266,912583,+
339,CP016654,1,506183,511500,+
339,CP020402,1,796319,801642,+
339,CP000381,1,359926,365354,+
339,CP016680,1,1269629,1274946,-
339,CP016672,1,2142206,2147523,-
339,CP016883,1,327912,333229,+
339,CP016682,1,67493,72810,-
339,FM999788,1,1967320,1972781,-
339,CP012694,1,2007995,2013456,+
339,CP020422,1,1231708,1237031,+
339,CP002422,1,1968780,1974096,-
339,CP020401,1,998375,1003700,+
339,AL157959,1,567137,572598,+
339,CP007524,1,570498,575959,+
339,FR774048,1,333617,339078,+
339,CP016660,1,1368059,1373376,-
339,CP012392,1,1846176,1851601,-
338,CP016647,1,2071784,2073478,+
338,CP016646,1,905186,906880,+
338,CP016654,1,504103,505797,+
338,CP020402,1,794492,796186,+
338,CP000381,1,357849,359540,+
338,CP016680,1,1275332,1277027,-
338,CP016672,1,2147909,2149604,-
338,CP016883,1,325832,327526,+
338,CP016682,1,73196,74891,-
338,FM999788,1,1972921,1974769,-
338,CP012694,1,2005915,2007609,+
338,CP020422,1,1229881,1231575,+
338,CP002422,1,1974482,1976177,-
338,CP020401,1,996295,997989,+
338,AL157959,1,565057,566751,+
338,CP007524,1,568418,570112,+
338,FR774048,1,331537,333231,+
338,CP016660,1,1373762,1375457,-
338,CP012392,1,1851981,1853676,-
337,CP016647,1,2065536,2071528,+
337,CP016646,1,898938,904930,+
337,CP016654,1,497855,503847,+
337,CP020402,1,788250,794236,+
337,CP000381,1,351757,357750,+
337,CP016680,1,1277282,1283275,-
337,CP016672,1,2149859,2155852,-
337,CP016883,1,319584,325576,+
337,CP016682,1,75146,81139,-
337,FM999788,1,1975024,1981017,-
337,CP012694,1,1999671,2005659,+
337,CP020422,1,1223639,1229625,+
337,CP002422,1,1976432,1982395,-
337,CP020401,1,990053,996039,+
337,AL157959,1,558813,564801,+
337,CP007524,1,562174,568162,+
337,FR774048,1,325293,331281,+
337,CP016660,1,1375712,1381705,-
337,CP012392,1,1853931,1859918,-
336,CP016647,1,2058006,2064650,+
336,CP016646,1,891408,898052,+
336,CP016654,1,490325,496969,+
336,CP020402,1,780717,787350,+
336,CP000381,1,344217,350853,+
336,CP016680,1,1284160,1290804,-
336,CP016672,1,2156737,2163381,-
336,CP016883,1,312055,318699,+
336,CP016682,1,82024,88668,-
336,FM999788,1,1981902,1988637,-
336,CP012694,1,1991959,1998592,+
336,CP020422,1,1216106,1222739,+
336,CP002422,1,1983304,1990045,-
336,CP020401,1,982428,989164,+
336,AL157959,1,550996,557734,+
336,CP007524,1,554462,561095,+
336,FR774048,1,317581,324214,+
336,CP016660,1,1382590,1389234,-
336,CP012392,1,1860803,1867538,-
335,CP016647,1,2054747,2056912,+
335,CP016646,1,888149,890314,+
335,CP016654,1,487066,489231,+
335,CP020402,1,778530,780716,+
335,CP000381,1,342029,344216,+
335,CP016680,1,1291897,1294063,-
335,CP016672,1,2164474,2166640,-
335,CP016883,1,308796,310961,+
335,CP016682,1,89761,91927,-
335,FM999788,1,1988639,1990825,-
335,CP012694,1,1989772,1991958,+
335,CP020422,1,1213919,1216105,+
335,CP002422,1,1990047,1992233,-
335,CP020401,1,980241,982427,+
335,AL157959,1,548809,550995,+
335,CP007524,1,552275,554461,+
335,FR774048,1,315394,317580,+
335,CP016660,1,1390327,1392493,-
335,CP012392,1,1867540,1869726,-
334,CP016647,1,2050629,2053318,+
334,CP016646,1,884525,887214,+
334,CP016654,1,482948,485637,+
334,CP020402,1,775345,778034,+
334,CP000381,1,338841,341530,+
334,CP016680,1,1295492,1298180,-
334,CP016672,1,2168069,2170757,-
334,CP016883,1,304678,307367,+
334,CP016682,1,93356,96044,-
334,FM999788,1,1991404,1994092,-
334,CP012694,1,1986093,1988782,+
334,CP020422,1,1210734,1213423,+
334,CP002422,1,1992730,1995418,-
334,CP020401,1,977056,979745,+
334,AL157959,1,545130,547819,+
334,CP007524,1,549090,551779,+
334,FR774048,1,311715,314404,+
334,CP016660,1,1393922,1396610,-
334,CP012392,1,1870677,1873382,-
333,CP016647,1,2048446,2050235,+
333,CP016646,1,882342,884131,+
333,CP016654,1,480765,482554,+
333,CP020402,1,773166,774951,+
333,CP000381,1,336661,338447,+
333,CP016680,1,1298575,1300364,-
333,CP016672,1,2171152,2172926,-
333,CP016883,1,302495,304284,+
333,CP016682,1,96439,98228,-
333,FM999788,1,1994487,1996274,-
333,CP012694,1,1983914,1985699,+
333,CP020422,1,1208555,1210340,+
333,CP002422,1,1995813,1997600,-
333,CP020401,1,974876,976662,+
333,AL157959,1,542951,544736,+
333,CP007524,1,546911,548696,+
333,FR774048,1,309537,311321,+
333,CP016660,1,1397005,1398794,-
333,CP012392,1,1874463,1876232,-
332,CP016647,1,2045211,2048444,+
332,CP016646,1,879109,882340,+
332,CP016654,1,477530,480763,+
332,CP020402,1,770078,773164,+
332,CP000381,1,333524,336659,+
332,CP016680,1,1300365,1303599,-
332,CP016672,1,1,3250,-
332,CP016883,1,299260,302493,+
332,CP016682,1,98229,101463,-
332,FM999788,1,1996275,1999506,-
332,CP012694,1,1980793,1983912,+
332,CP020422,1,1205467,1208553,+
332,CP002422,1,1997601,2000707,-
332,CP020401,1,971766,974874,+
332,AL157959,1,539830,542949,+
332,CP007524,1,543790,546909,+
332,FR774048,1,306416,309535,+
332,CP016660,1,1398795,1402029,-
332,CP012392,1,1876233,1879355,-
330,CP016647,1,2040897,2042310,+
330,CP016646,1,874795,876208,+
330,CP016654,1,473216,474629,+
330,CP020402,1,765764,767177,+
330,CP000381,1,329852,331266,+
330,CP016680,1,1306500,1307913,-
330,CP016672,1,6151,7564,-
330,CP016883,1,294946,296359,+
330,CP016682,1,104364,105777,-
330,FM999788,1,2001737,2003151,-
330,CP012694,1,1977138,1978552,+
330,CP020422,1,1201153,1202566,+
330,CP002422,1,2003608,2005021,-
330,CP020401,1,967452,968865,+
330,AL157959,1,536175,537589,+
330,CP007524,1,540135,541549,+
330,FR774048,1,302761,304175,+
330,CP016660,1,1404930,1406343,-
330,CP012392,1,1882255,1883668,-
329,CP016647,1,2035991,2040510,+
329,CP016646,1,869889,874408,+
329,CP016654,1,468310,472829,+
329,CP020402,1,760861,765375,+
329,CP000381,1,324943,329465,+
329,CP016680,1,1308300,1312819,-
329,CP016672,1,7951,12470,-
329,CP016883,1,290040,294559,+
329,CP016682,1,106164,110683,-
329,FM999788,1,2003538,2008057,-
329,CP012694,1,1972130,1976647,+
329,CP020422,1,1196250,1200764,+
329,CP002422,1,2005408,2009927,-
329,CP020401,1,962546,967027,+
329,AL157959,1,531167,535684,+
329,CP007524,1,535127,539644,+
329,FR774048,1,297753,302270,+
329,CP016660,1,1406730,1411249,-
329,CP012392,1,1884057,1888561,-
328,CP016647,1,2026678,2035251,+
328,CP016646,1,860576,869149,+
328,CP016654,1,458997,467570,+
328,CP020402,1,751407,760122,+
328,CP000381,1,315637,324203,+
328,CP016680,1,1313559,1322132,-
328,CP016672,1,13210,21783,-
328,CP016883,1,280727,289300,+
328,CP016682,1,111423,119996,-
328,FM999788,1,2008795,2017198,-
328,CP012694,1,1962831,1971391,+
328,CP020422,1,1186796,1195511,+
328,CP002422,1,2010666,2019385,-
328,CP020401,1,953088,961807,+
328,AL157959,1,521867,530427,+
328,CP007524,1,525828,534388,+
328,FR774048,1,288457,297014,+
328,CP016660,1,1411989,1420562,-
328,CP012392,1,1888563,1896972,-
327,CP016647,1,2017162,2026676,+
327,CP016646,1,851060,860574,+
327,CP016654,1,449481,458995,+
327,CP020402,1,741742,751405,+
327,CP000381,1,305976,315635,+
327,CP016680,1,1323220,1332731,-
327,CP016672,1,21785,31299,-
327,CP016883,1,271211,280725,+
327,CP016682,1,119998,129512,-
327,FM999788,1,2017206,2026769,-
327,CP012694,1,1953358,1962829,+
327,CP020422,1,1177131,1186794,+
327,CP002422,1,2019387,2028999,-
327,CP020401,1,943474,953086,+
327,AL157959,1,512240,521865,+
327,CP007524,1,516355,525826,+
327,FR774048,1,278983,288455,+
327,CP016660,1,1420564,1430078,-
327,CP012392,1,1896974,1906480,-
326,CP016647,1,2011785,2014133,+
326,CP016646,1,845683,848031,+
326,CP016654,1,444105,446453,+
