block,species,chr,chr_beg,chr_end,orientation
131,CP009037,1,1216865,1222661,+
131,CP009040,1,1216816,1222612,+
131,CP009031,1,1216867,1222663,+
131,CP009034,1,1216864,1222660,+
131,CP003778,1,1217052,1222848,+
130,LN590509,1,5152324,5157696,+
130,CP009037,1,1198829,1204201,-
130,CP009040,1,1198780,1204152,-
130,CP009031,1,1198831,1204203,-
130,CP009034,1,1198828,1204200,-
130,CP003778,1,1199016,1204388,-
129,LN606820,1,5142549,5148607,+
129,LN590509,1,5183607,5189664,-
128,CP020889,1,4710311,4719735,+
128,LN606820,1,2192564,2202074,-
128,CP020885,1,2732901,2742325,+
128,LN590509,1,2161253,2170677,-
128,CP023285,1,2299597,2309022,-
128,CP018847,1,3302695,3312119,+
128,CP009037,1,2799948,2809372,+
128,CP009040,1,2799902,2809326,+
128,CP018854,1,2514133,2523557,-
128,CP020882,1,3090410,3099834,+
128,CP018858,1,1441910,1451333,+
128,CM007622,1,3034,12458,-
128,CP009031,1,2799953,2809377,+
128,CP018850,1,26835,36259,-
128,CP009034,1,2799952,2809376,+
128,CM007619,1,5065832,5075256,+
128,CP003778,1,2800132,2809556,+
59,CP009007,1,2575572,2608595,+
59,CP009010,1,2564407,2597430,+
59,LN606820,1,2581230,2614267,+
59,CP009022,1,2575573,2608594,+
59,CP020885,1,2150449,2183435,-
59,CP023285,1,2691712,2724743,+
59,CP009025,1,2575571,2608594,+
59,CP009028,1,2575577,2608598,+
59,CP018847,1,2883469,2916475,-
59,AE008923,1,2575582,2608603,+
59,CP008995,1,2575578,2608601,+
59,CP009037,1,2716065,2749056,+
59,CP009040,1,2716019,2749010,+
59,CP018854,1,2909799,2942804,+
59,CP009013,1,2564394,2597415,+
59,CP018858,1,1022698,1055704,-
59,CP009001,1,2563101,2596122,+
59,CM007622,1,396608,429635,+
59,CP008989,1,2564824,2597845,+
59,CP009019,1,2564840,2597861,+
59,CP008992,1,2564825,2597848,+
59,CP009031,1,2716070,2749061,+
59,CP018850,1,420800,453827,+
59,CP009016,1,2564841,2597864,+
