block,species,chr,chr_beg,chr_end,orientation
257,CP010058.1,1,1536834,1543988,+
257,CP012206.1,1,1480904,1488056,+
257,CP012210.1,1,1434910,1442062,+
257,CP007192.1,1,1468957,1476112,+
257,CP007193.1,1,1468952,1476107,+
257,CP014742.1,1,1654169,1661324,+
257,CP014744.1,1,1500060,1507215,+
257,CP012214.1,1,1385325,1392477,+
257,CP012220.1,1,1362234,1369387,+
257,CP000814.1,1,1452803,1459955,+
257,CP000025.1,1,1604819,1611972,+
257,CM000854.1,1,1570491,1577641,+
257,CP006687.1,1,1465940,1473095,+
257,CP006688.1,1,1465938,1473093,+
257,CP006709.2,1,1543963,1551118,+
257,CP006851.1,1,1514059,1521215,+
257,CP007188.1,1,1613929,1621084,+
257,CP007189.1,1,1453218,1460370,+
257,CP053659.1,1,1510643,1517798,+
257,CP007191.1,1,1463591,1470746,+
257,CP012217.1,1,1677073,1684227,+
257,LR134502.1,1,1459440,1466592,+
257,CP012221.1,1,1551098,1558249,+
257,CP017860.1,1,1551499,1558651,+
257,CP019965.1,1,1440015,1447167,+
257,CP019838.1,1,1219750,1226905,+
257,CP012696.1,1,1460242,1467397,+
257,CP028912.1,1,1458596,1465751,+
257,CP020776.1,1,1599047,1606202,+
257,CP000768.1,1,1665155,1672242,+
257,LR134497.1,1,1627035,1634190,+
257,CP012211.1,1,1383682,1390846,+
257,CP006006.1,1,662725,669877,+
257,LS483295.1,1,1548290,1555377,+
257,CP022080.1,1,51162,58314,-
257,CP023867.1,1,803698,810853,-
257,CP017029.1,1,1540958,1548111,+
257,CP006685.1,1,1465950,1473105,+
257,CP022470.1,1,1484552,1491704,+
257,CP022440.1,1,1444324,1451479,+
257,CP007751.1,1,1501671,1508825,+
257,CP012213.1,1,1393775,1400927,+
257,CP012216.1,1,557036,564189,+
257,CP020045.1,1,1445623,1452775,+
257,CP022439.1,1,1470122,1477277,+
257,LR134359.1,1,1286071,1293158,+
257,HE978252.1,1,1465950,1473105,+
257,CP023446.1,1,1488292,1495445,+
257,CP017862.1,1,1603751,1610904,+
257,CP017031.1,1,1477142,1484297,+
257,CP017229.1,1,1455061,1462217,+
257,CP010307.1,1,1499080,1506235,+
257,CP012689.1,1,1496014,1503170,+
257,CP028911.1,1,1441825,1448977,+
257,CP008787.1,1,1478530,1485682,+
257,CP022079.1,1,1459643,1466798,+
257,CP022077.1,1,86376,93531,-
257,CP015209.1,1,1500424,1507580,+
257,CM000855.1,1,1469198,1476237,+
257,CP017863.1,1,1496769,1503922,+
257,CP027403.1,1,66393,73480,+
257,CP023866.1,1,168887,176040,+
