block,species,chr,chr_beg,chr_end,orientation
189,CP023543.1,1,1146312,1150776,+
189,CP045789.1,1,1146241,1150705,+
189,CP045048.1,1,1652410,1656880,+
188,CP028372.1,1,1420124,1423761,+
188,CP023543.1,1,1031874,1035511,+
188,CP045789.1,1,1031803,1035440,+
187,CP008787.1,1,1381667,1386354,+
187,CP012149.1,1,1346579,1351266,+
187,CP001900.1,1,1346565,1351252,+
186,CP008787.1,1,1372815,1380094,+
186,CP012149.1,1,1337727,1345006,+
186,CP001900.1,1,1337714,1344992,+
185,CP012689.1,1,1510523,1514036,+
185,CP012690.1,1,1510524,1514037,+
185,CP002029.1,1,1510743,1514257,+
184,CP012689.1,1,1400836,1404538,+
184,CP012690.1,1,1400837,1404539,+
184,CP002029.1,1,1400710,1404412,+
183,CP012689.1,1,145930,149049,+
183,CP012690.1,1,145933,149052,+
182,CP017229.1,1,1370760,1374749,+
182,CP015209.1,1,1416031,1420021,+
182,CP017456.1,1,1407943,1411933,+
181,CP017229.1,1,1342835,1351679,+
181,CP015209.1,1,1388109,1396951,+
181,CP017456.1,1,1380019,1388862,+
180,LR134359.1,1,1082767,1086306,+
180,LR134530.1,1,1241573,1245127,+
179,CP012216.1,1,1667627,1679741,+
179,CP023446.1,1,1742246,1754371,-
179,CM000855.1,1,1678969,1691197,+
178,CP012216.1,1,1662266,1667626,+
178,CP023446.1,1,1754373,1759734,-
178,CM000855.1,1,1704785,1710025,+
177,CP012216.1,1,1650015,1654092,+
177,CP023446.1,1,1721041,1725117,-
176,CP012216.1,1,1636200,1639782,+
176,CP023446.1,1,1738112,1742231,-
176,CM000855.1,1,1691204,1694734,+
175,CP012216.1,1,687939,692437,+
175,CP023446.1,1,86908,91384,-
175,CP017863.1,1,1655219,1659571,+
175,CP005388.1,1,1583879,1588354,+
175,CP041584.1,1,1686286,1690760,+
174,LS483295.1,1,692878,698375,+
174,LR134530.1,1,870757,875999,-
173,CP006006.1,1,583472,588086,+
173,CP017229.1,1,1366109,1370726,+
173,CP015209.1,1,1411380,1415997,+
173,CP014344.1,1,1397336,1401950,+
173,CP012224.1,1,1355286,1359900,+
173,CP017456.1,1,1403292,1407909,+
172,CP000768.1,1,1557489,1562273,+
172,LS483295.1,1,1438779,1443573,+
172,CP027403.1,1,1803782,1808566,+
171,CP000768.1,1,1338482,1344258,+
171,LS483295.1,1,415835,421613,-
171,LR134359.1,1,411250,417026,-
171,CP027403.1,1,1584784,1590560,+
171,LR134530.1,1,418974,424749,-
170,CP000768.1,1,1024935,1028655,+
170,LS483295.1,1,808373,812063,-
170,LR134359.1,1,109324,113107,+
170,CP027403.1,1,1271240,1274960,+
170,LR134530.1,1,940499,944063,+
169,CP000768.1,1,1000408,1003437,+
169,CP027403.1,1,1246715,1249744,+
168,CP000768.1,1,993248,996337,+
168,CP027403.1,1,1239555,1242644,+
167,CP000768.1,1,651080,658315,+
167,CP027403.1,1,897399,904632,+
166,CP000768.1,1,637468,646678,+
166,CP027403.1,1,883789,892997,+
165,CP000768.1,1,628298,637467,+
165,LS483295.1,1,1038400,1047555,-
165,CP027403.1,1,874621,883788,+
164,CP000768.1,1,607469,616970,+
164,LS483295.1,1,1058316,1067775,-
164,LR134359.1,1,995624,1005143,-
164,CP027403.1,1,853793,863294,+
164,LR134530.1,1,1144012,1153472,-
163,CP000768.1,1,53066,57118,+
163,LR134359.1,1,1522212,1526282,+
163,CP027403.1,1,299408,303460,+
162,CP019838.1,1,1390867,1395956,+
162,CP017229.1,1,1620665,1625801,+
162,CP015209.1,1,1666053,1671189,+
162,CP022076.1,1,158596,163685,+
162,CP017456.1,1,1657741,1662877,+
162,LN831025.1,1,1757391,1762480,+
161,CP019838.1,1,1273190,1277824,+
161,LR134497.1,1,1678834,1683455,+
161,CP022076.1,1,40919,45553,+
161,LN831025.1,1,1639714,1644348,+
160,CP019838.1,1,1110251,1117359,+
160,CP022440.1,1,1351137,1358245,+
160,CP022076.1,1,1646409,1653517,+
160,CP005388.1,1,1362159,1369268,+
160,LN831025.1,1,1476776,1483884,+
159,CP019838.1,1,657433,660983,+
159,CP022076.1,1,1193596,1197146,+
159,LN831025.1,1,1025964,1029514,+
158,CP012221.1,1,1761839,1765084,+
158,CP012696.1,1,1362097,1365340,+
158,CP028912.1,1,1360614,1363858,+
158,CP000768.1,1,1587196,1590440,+
158,LR134497.1,1,1504462,1507703,+
158,CP006006.1,1,550365,553607,+
158,LS483295.1,1,1468519,1471753,+
158,CP017863.1,1,1399885,1403129,+
158,CP027403.1,1,1833488,1836731,+
158,CP028372.1,1,1405230,1408475,+
158,LR134530.1,1,1478051,1481293,+
158,CP023543.1,1,1016999,1020242,+
158,CP001876.1,1,1367128,1370372,+
158,CP045789.1,1,1016927,1020170,+
158,CP014344.1,1,1364257,1367435,+
158,CP012224.1,1,1324312,1327553,+
158,CP047484.1,1,1319116,1322361,+
158,CP045048.1,1,1535181,1538426,+
158,CP041584.1,1,1463255,1466499,+
158,CP003871.4,1,1361359,1364603,+
157,CP012221.1,1,1460607,1463974,+
157,CP012696.1,1,1370176,1373543,+
157,CP028912.1,1,1368665,1372032,+
157,CP017863.1,1,1406859,1410226,+
157,CP028372.1,1,1423763,1427130,+
157,CP023543.1,1,1035513,1038880,+
157,CP001876.1,1,1375209,1378576,+
157,CP045789.1,1,1035442,1038809,+
157,CP047484.1,1,1327183,1330550,+
157,CP045048.1,1,1543248,1546615,+
157,CP041584.1,1,1471334,1474701,+
157,CP003871.4,1,1369425,1372792,+
156,LR134502.1,1,1379021,1382596,+
156,LR134507.1,1,1379797,1383371,+
155,LR134502.1,1,1345870,1353325,+
155,LR134507.1,1,1346649,1354103,+
154,CP012217.1,1,1148660,1156993,+
154,CP012221.1,1,965761,974094,+
154,CP017860.1,1,1002891,1011224,+
154,CP019838.1,1,633277,641610,+
154,LR134497.1,1,998221,1006554,+
154,CP017029.1,1,962162,970495,+
154,CM000855.1,1,595405,603709,-
154,CP017863.1,1,924354,932687,+
154,CP022076.1,1,1169446,1177779,+
154,LN831025.1,1,1001808,1010141,+
154,CP041584.1,1,1007328,1015659,+
153,CP012217.1,1,1144341,1148406,+
153,CP012221.1,1,961442,965507,+
153,CP017860.1,1,998572,1002637,+
153,CP019838.1,1,628954,633019,+
153,LR134497.1,1,993898,997963,+
153,CP017029.1,1,957843,961908,+
153,CM000855.1,1,605574,609652,+
153,CP017863.1,1,920035,924100,+
153,CP022076.1,1,1165123,1169188,+
