block,species,chr,chr_beg,chr_end,orientation
59,CP010058.1,1,946556,950311,+
59,CP012206.1,1,861501,865255,+
59,CP012210.1,1,889854,893608,+
59,CP007192.1,1,910713,914468,+
59,CP007193.1,1,910701,914456,+
59,CP014742.1,1,1078599,1082354,+
59,CP014744.1,1,952832,956587,+
59,CP012214.1,1,858695,862450,+
59,CP012220.1,1,825900,829655,+
59,CP000814.1,1,924915,928669,+
59,CP000025.1,1,988794,992549,+
59,CM000854.1,1,1024595,1028349,+
59,CP006687.1,1,910697,914452,+
59,CP006688.1,1,910697,914452,+
59,CP006709.2,1,950654,954409,+
59,CP006851.1,1,920305,924060,+
59,CP007188.1,1,983444,987199,+
59,CP007189.1,1,913107,916861,+
59,CP053659.1,1,911897,915652,+
59,CP007191.1,1,910708,914463,+
59,CP012217.1,1,1080115,1083870,+
59,LR134502.1,1,906568,910323,+
59,CP012221.1,1,893819,897574,+
59,CP017860.1,1,917510,921265,+
59,CP019965.1,1,909058,912813,+
59,CP019838.1,1,537085,540840,+
59,CP012696.1,1,913243,916998,+
59,CP028912.1,1,910526,914281,+
59,CP020776.1,1,915433,919188,+
59,CP000768.1,1,731807,735548,-
59,LR134497.1,1,916242,919997,+
59,CP012211.1,1,856654,860408,+
59,CP006006.1,1,64804,68559,+
59,LS483295.1,1,940899,944640,+
59,CP022080.1,1,582135,585889,-
59,CP023867.1,1,1365697,1369452,-
59,CP017029.1,1,880153,883914,+
59,CP006685.1,1,910696,914451,+
59,CP022470.1,1,935389,939143,+
59,CP022440.1,1,917900,921655,+
59,CP007751.1,1,907335,911089,+
59,CP012213.1,1,845514,849268,+
59,CP012216.1,1,1295174,1298929,+
59,CP020045.1,1,910989,914744,+
59,CP022439.1,1,914880,918635,+
59,LR134359.1,1,906174,909929,+
59,HE978252.1,1,910700,914455,+
59,CP023446.1,1,895451,899206,+
59,CP017862.1,1,1088112,1091867,+
59,CP017031.1,1,913149,916904,+
59,CP017229.1,1,921334,925089,+
59,CP010307.1,1,910808,914563,+
59,CP012689.1,1,953687,957442,+
59,CP028911.1,1,910849,914604,+
59,CP008787.1,1,955395,959149,+
59,CP022079.1,1,910044,913799,+
59,CP022077.1,1,645024,648779,-
59,CP015209.1,1,963453,967208,+
59,CM000855.1,1,881182,884928,+
59,CP017863.1,1,861414,865169,+
59,CP027403.1,1,978124,981865,-
59,CP023866.1,1,1330679,1334434,+
