block,species,chr,chr_beg,chr_end,orientation
326,CP017538.1,1,2020080,2025451,+
326,CP017551.1,1,1683461,1688832,-
326,CP017548.1,1,1721670,1727041,-
326,CP017534.1,1,1713723,1719094,-
325,CP011099.1,1,1622812,1624044,+
325,CP011098.1,1,1622789,1624021,+
324,CP011099.1,1,1621280,1622624,+
324,CP011098.1,1,1621257,1622601,+
323,CP011099.1,1,1617578,1621082,+
323,CP011098.1,1,1617555,1621059,+
322,CP006957.2,1,1448882,1450350,+
322,CP017538.1,1,1187889,1189369,-
321,CP006573.1,1,2452315,2453780,+
321,CP006957.2,1,954156,955621,+
320,CP006573.1,1,2219125,2220324,+
320,CP006957.2,1,685512,686720,+
319,CP006573.1,1,2166177,2167673,+
319,CP006957.2,1,616441,617939,-
318,CP006573.1,1,1847653,1854033,+
318,CP006957.2,1,2157808,2164191,-
317,CP006573.1,1,1714666,1719262,+
317,CP006957.2,1,2293074,2297670,-
316,CP006573.1,1,1460489,1464568,+
316,CP006957.2,1,36285,40365,-
315,CP006573.1,1,1388134,1389637,+
315,CP006957.2,1,81032,82536,-
314,CP006573.1,1,1128627,1131693,+
314,CP006957.2,1,355275,358341,+
313,CP006573.1,1,612978,614481,+
313,CP006957.2,1,1672094,1673597,-
312,CP006573.1,1,608402,609761,+
312,CP006957.2,1,1647811,1649145,+
311,CP006573.1,1,495071,496253,+
311,CP006957.2,1,1538078,1539249,+
310,CP006573.1,1,394814,397054,+
310,CP006957.2,1,1450351,1452594,+
309,CP006573.1,1,383443,388719,+
309,CP006957.2,1,1436688,1441965,+
308,CP006573.1,1,371238,383167,+
308,CP006957.2,1,1423942,1435893,+
307,CP006573.1,1,362865,368146,+
307,CP006957.2,1,998442,1003702,-
306,CP006573.1,1,359838,362725,+
306,CP006573.1,1,2212303,2215184,-
306,CP006957.2,1,1003843,1006739,-
306,CP006957.2,1,1963297,1966193,+
305,CP004753.2,1,951159,952251,+
305,CP004753.2,1,952254,953339,+
304,CP004753.2,1,577825,581405,+
304,CP006957.2,1,851934,855517,+
303,CP017524.1,1,1118721,1121087,+
303,CP017520.1,1,965280,967646,-
303,CP023043.1,1,1621691,1624057,-
303,CP023044.1,1,1690183,1692549,-
303,CP023047.1,1,1686938,1689304,-
302,CP017524.1,1,1115155,1117899,+
302,CP017520.1,1,968468,971212,-
302,CP023043.1,1,1624879,1627623,-
302,CP023044.1,1,1693371,1696115,-
302,CP023047.1,1,1690126,1692870,-
301,CP026857.1,1,2584444,2585970,+
301,CP011099.1,1,2625482,2627008,+
300,CP026857.1,1,2569981,2583631,+
300,CP017524.1,1,1689711,1703361,+
300,CP017520.1,1,1308325,1321975,+
300,CP017523.1,1,1587014,1600664,-
300,CP023043.1,1,1019439,1033089,-
300,CP017531.1,1,587742,601392,-
300,CP017539.1,1,614011,627661,-
300,CP017530.1,1,1607077,1620727,-
300,CP017505.1,1,1593191,1606841,-
300,CP023046.1,1,1426950,1440600,-
300,CP011099.1,1,1144137,1157787,+
300,CP017550.1,1,1907898,1921548,+
300,CP017528.1,1,1597130,1610780,-
300,CP017538.1,1,2561398,2575048,-
300,CP017536.1,1,1447285,1460935,-
300,CP017551.1,1,1145319,1158969,+
300,CP023044.1,1,1087904,1101554,-
300,CP023047.1,1,1084680,1098330,-
300,CP017548.1,1,1490708,1504358,-
300,CP017544.1,1,1171887,1185537,+
300,CP006619.1,1,1089356,1103006,+
300,CP006574.1,1,146208,159858,+
300,CP011098.1,1,1056400,1070050,-
300,CP017506.1,1,1593214,1606864,-
300,CP017534.1,1,1482758,1496408,-
299,CP026857.1,1,2568243,2569513,+
299,CP017504.1,1,1792984,1794238,+
299,CP017524.1,1,1829310,1830564,+
299,CP017520.1,1,1849305,1850559,+
299,CP023043.1,1,892294,893549,-
299,CP005972.1,1,1734518,1735773,-
299,CP017543.1,1,1794291,1795545,+
299,CP006573.1,1,2201649,2202903,+
299,CP017531.1,1,850707,851961,+
299,CP017531.1,1,2674446,2675701,-
299,CP017537.1,1,1795039,1796293,+
299,CP017539.1,1,921353,922607,+
299,CP017539.1,1,2745002,2746224,-
299,CP017505.1,1,999223,1000478,-
299,CP017505.1,1,1901423,1902677,+
299,CP023046.1,1,814882,816137,-
299,CP023046.1,1,1734918,1736172,+
299,CP011099.1,1,2488282,2489536,+
299,CP017550.1,1,1162154,1163409,-
299,CP017528.1,1,2393595,2394850,-
299,CP017538.1,1,1862330,1863585,-
299,CP017535.1,1,1779484,1780738,+
299,CP017536.1,1,1834530,1835784,+
299,CP017551.1,1,1845414,1846668,+
299,CP023044.1,1,960736,961991,-
299,CP017549.1,1,999171,1000427,-
299,CP017549.1,1,1820284,1821538,+
299,CP023047.1,1,957557,958812,-
299,CP026858.1,1,2535423,2536693,-
299,CP017532.1,1,1845410,1846664,+
299,CP017548.1,1,1883562,1884816,+
299,CP017544.1,1,1876281,1877535,+
299,CP006619.1,1,1755111,1756365,+
299,CP017519.1,1,1786114,1787368,+
299,CP006574.1,1,1752348,1753602,+
299,CP011098.1,1,2488271,2489525,+
299,CP017506.1,1,999243,1000498,-
299,CP017506.1,1,1901466,1902720,+
299,CP017534.1,1,1875618,1876872,+
299,CP017534.1,1,2060008,2061263,-
299,CP005383.1,1,2335396,2336650,+
298,CP026857.1,1,2567193,2568230,+
298,CP017504.1,1,1791934,1792971,+
298,CP017524.1,1,1828260,1829297,+
298,CP017520.1,1,1848255,1849292,+
298,CP023043.1,1,893562,894599,-
298,CP005972.1,1,1735786,1736823,-
298,CP017543.1,1,1793241,1794278,+
298,CP006573.1,1,2200605,2201636,+
298,CP017531.1,1,849657,850694,+
