block,species,chr,chr_beg,chr_end,orientation
278,CP017501.1,1,2641078,2645990,+
278,CP026857.1,1,47024,51518,-
278,CP017504.1,1,2692599,2697508,+
278,CP017524.1,1,2727158,2732067,+
278,CP017520.1,1,2748976,2753885,+
278,CP017523.1,1,2635252,2640164,+
278,CP004753.2,1,2531321,2536233,-
278,CP023043.1,1,2742828,2747737,-
278,CP005972.1,1,1564724,1569633,-
278,CP017543.1,1,2694641,2699550,+
278,CP006573.1,1,1465529,1470438,+
278,CP017531.1,1,1670579,1675491,+
278,CP017537.1,1,2694535,2699444,+
278,CP006957.2,1,30416,35325,-
278,CP017533.1,1,2630099,2635011,+
278,CP017539.1,1,2001425,2006337,-
278,CP017530.1,1,2639918,2644830,+
278,CP017505.1,1,2722533,2727445,+
278,CP023046.1,1,2736496,2741408,-
278,CP011099.1,1,58412,63321,-
278,CP017550.1,1,2741160,2746069,+
278,CP017528.1,1,2677574,2682483,+
278,CP017540.1,1,2636373,2641282,+
278,CP017538.1,1,910772,915681,-
278,CP017535.1,1,2678906,2683815,+
278,CP017536.1,1,2734257,2739166,+
278,CP017551.1,1,2744917,2749826,+
278,CP023044.1,1,57552,62461,-
278,CP017549.1,1,2686300,2691212,+
278,CP023047.1,1,54285,59194,-
278,CP004752.2,1,56921,61830,-
278,CP026858.1,1,55865,60777,-
278,CP017532.1,1,2746503,2751412,+
278,CP017548.1,1,2783171,2788080,+
278,CP017544.1,1,2777747,2782656,+
278,CP006619.1,1,2653577,2658486,+
278,CP017519.1,1,2684846,2689755,+
278,CP006574.1,1,1542922,1547834,+
278,CP011098.1,1,58408,63317,-
278,CP017491.1,1,2641086,2645998,+
278,CP017506.1,1,2722579,2727491,+
278,CP017534.1,1,2808857,2813766,+
278,CP005383.1,1,503068,507977,+
273,CP017501.1,1,2619762,2632056,+
273,CP026857.1,1,58899,71193,-
273,CP017504.1,1,2672277,2684571,+
273,CP017524.1,1,2706836,2719130,+
273,CP017520.1,1,2728654,2740948,+
273,CP017523.1,1,2613936,2626230,+
273,CP004753.2,1,1158,13471,-
273,CP023043.1,1,2001,14295,-
273,CP005972.1,1,1577661,1589955,-
273,CP017543.1,1,2674319,2686613,+
273,CP006573.1,1,1448176,1460488,+
273,CP017531.1,1,1649266,1661560,+
273,CP017537.1,1,2674213,2686507,+
273,CP006957.2,1,40367,52659,-
273,CP017533.1,1,2608783,2621077,+
273,CP017539.1,1,2015356,2027650,-
273,CP017530.1,1,2618605,2630899,+
273,CP017505.1,1,2701220,2713514,+
273,CP023046.1,1,3960,16253,-
273,CP011099.1,1,71349,83643,-
273,CP017550.1,1,2720838,2733132,+
273,CP017528.1,1,2657252,2669546,+
273,CP017540.1,1,2616051,2628345,+
273,CP017538.1,1,923709,936003,-
273,CP017535.1,1,2658584,2670878,+
273,CP017536.1,1,2713935,2726229,+
273,CP017551.1,1,2724595,2736889,+
273,CP023044.1,1,70489,82783,-
273,CP017549.1,1,2664987,2677281,+
273,CP023047.1,1,67222,79516,-
273,CP004752.2,1,69858,82152,-
273,CP026858.1,1,68865,81159,-
273,CP017532.1,1,2726181,2738475,+
273,CP017548.1,1,2762849,2775143,+
273,CP017544.1,1,2757425,2769719,+
273,CP006619.1,1,2633255,2645549,+
273,CP017519.1,1,2664524,2676818,+
273,CP006574.1,1,1521609,1533903,+
273,CP011098.1,1,71345,83639,-
273,CP017491.1,1,2619770,2632064,+
273,CP017506.1,1,2701266,2713560,+
273,CP017534.1,1,2788535,2800829,+
273,CP005383.1,1,482746,495040,+
272,CP017501.1,1,2617816,2619760,+
272,CP026857.1,1,71194,73139,-
272,CP017504.1,1,2670331,2672275,+
272,CP017524.1,1,2704890,2706834,+
272,CP017520.1,1,2726708,2728652,+
272,CP017523.1,1,2611990,2613934,+
272,CP004753.2,1,13472,15417,-
272,CP023043.1,1,14296,16241,-
272,CP005972.1,1,1589956,1591901,-
272,CP017543.1,1,2672373,2674317,+
272,CP006573.1,1,1446230,1448174,+
272,CP017531.1,1,1647320,1649264,+
272,CP017537.1,1,2672267,2674211,+
272,CP006957.2,1,53872,55832,-
272,CP017533.1,1,2606837,2608781,+
272,CP017539.1,1,2027651,2029596,-
