block,cluster,parallel_rear_score,number_of_inconsistent_colors,number_of_parallel_events,mean_copies,tree_consistent
131,0,0.004979339999999999,2,6,0.8235294117647058,False
291,1,0.00297254,1,3,0.11764705882352941,False
288,1,0.00297254,1,3,0.11764705882352941,False
90,2,0.0015231799999999998,1,2,0.6764705882352942,False
89,2,0.0015231799999999998,1,2,0.6764705882352942,False
320,3,0.0014951699999999999,2,4,0.4117647058823529,False
82,0,0.0014762499999999997,1,2,0.9411764705882353,False
81,0,0.0014762499999999997,1,2,0.9411764705882353,False
80,0,0.0014762499999999997,1,2,0.9411764705882353,False
79,0,0.0014762499999999997,1,2,0.9411764705882353,False
78,0,0.0014762499999999997,1,2,0.9411764705882353,False
77,0,0.0014762499999999997,1,2,0.9411764705882353,False
84,0,0.00110757,1,2,0.9117647058823529,False
83,0,0.00110757,1,2,0.9117647058823529,False
328,4,0.00099555,1,2,0.058823529411764705,False
327,4,0.00099555,1,2,0.058823529411764705,False
326,4,0.00099555,1,2,0.058823529411764705,False
251,5,0.00099555,1,2,2.0294117647058822,False
53,6,0.00099555,1,2,2.0588235294117645,False
292,1,0.0008594,1,2,0.08823529411764706,False
290,1,0.0008594,1,2,0.08823529411764706,False
289,1,0.0008594,1,2,0.08823529411764706,False
287,1,0.0008594,1,2,0.08823529411764706,False
141,0,0.0008594,1,2,0.9117647058823529,False
140,0,0.0008594,1,2,0.9117647058823529,False
139,0,0.0008594,1,2,0.9117647058823529,False
138,0,0.0008594,1,2,0.9117647058823529,False
335,7,0.00071769,1,2,0.17647058823529413,False
221,8,0.00071769,1,2,0.8235294117647058,False
220,8,0.00071769,1,2,0.8235294117647058,False
325,2,0.00015551,1,2,0.5,False
324,2,0.00015551,1,2,0.5,False
8,9,0.00015551,1,2,7.588235294117647,False
346,10,0,0,0,0.08823529411764706,True
345,7,0,0,0,0.14705882352941177,True
344,7,0,0,0,0.14705882352941177,True
343,7,0,0,0,0.14705882352941177,True
342,7,0,0,0,0.14705882352941177,True
341,7,0,0,0,0.14705882352941177,True
340,7,0,0,0,0.14705882352941177,True
339,7,0,0,0,0.14705882352941177,True
338,7,0,0,0,0.14705882352941177,True
337,7,0,0,0,0.14705882352941177,True
336,10,0,0,0,0.08823529411764706,True
334,1,0,0,0,0.058823529411764705,True
333,11,0,0,0,0.20588235294117646,True
332,11,0,0,0,0.20588235294117646,True
331,12,0,0,0,0.20588235294117646,True
330,1,0,0,0,0.11764705882352941,True
329,4,0,0,0,0.058823529411764705,True
323,12,0,0,0,0.2647058823529412,True
322,3,0,0,0,0.29411764705882354,True
321,3,0,0,0,0.29411764705882354,True
319,3,0,0,0,0.2647058823529412,True
318,12,0,0,0,0.2647058823529412,True
317,12,0,0,0,0.2647058823529412,True
316,12,0,0,0,0.2647058823529412,True
315,12,0,0,0,0.2647058823529412,True
314,12,0,0,0,0.5294117647058824,True
313,12,0,0,0,0.2647058823529412,True
312,12,0,0,0,0.2647058823529412,True
311,12,0,0,0,0.2647058823529412,True
310,12,0,0,0,0.2647058823529412,True
309,12,0,0,0,0.2647058823529412,True
308,12,0,0,0,0.2647058823529412,True
307,12,0,0,0,0.2647058823529412,True
306,12,0,0,0,0.2647058823529412,True
305,7,0,0,0,0.20588235294117646,True
304,11,0,0,0,0.4117647058823529,True
303,13,0,0,0,0.058823529411764705,True
302,11,0,0,0,0.4117647058823529,True
301,13,0,0,0,0.058823529411764705,True
300,11,0,0,0,0.4117647058823529,True
299,7,0,0,0,0.20588235294117646,True
298,11,0,0,0,0.23529411764705882,True
297,11,0,0,0,0.23529411764705882,True
296,11,0,0,0,0.2647058823529412,True
295,11,0,0,0,0.47058823529411764,True
294,11,0,0,0,0.2647058823529412,True
293,11,0,0,0,0.2647058823529412,True
286,14,0,0,0,5.470588235294118,True
285,15,0,0,0,1,True
284,15,0,0,0,1,True
283,15,0,0,0,1,True
282,15,0,0,0,1,True
281,15,0,0,0,1,True
280,15,0,0,0,1,True
279,15,0,0,0,1,True
278,15,0,0,0,1,True
277,15,0,0,0,1,True
276,15,0,0,0,1.0294117647058822,True
275,15,0,0,0,1.0294117647058822,True
274,15,0,0,0,1.0294117647058822,True
273,15,0,0,0,1.0294117647058822,True
272,16,0,0,0,0.7941176470588235,True
271,16,0,0,0,0.7647058823529411,True
270,16,0,0,0,0.7647058823529411,True
269,15,0,0,0,1,True
268,15,0,0,0,1,True
267,15,0,0,0,1,True
266,15,0,0,0,1,True
265,15,0,0,0,1,True
264,15,0,0,0,1,True
263,15,0,0,0,1,True
262,15,0,0,0,1,True
261,15,0,0,0,1,True
260,15,0,0,0,1,True
259,15,0,0,0,1,True
258,15,0,0,0,1,True
257,17,0,0,0,0.2647058823529412,True
256,17,0,0,0,0.2647058823529412,True
255,17,0,0,0,0.2647058823529412,True
254,17,0,0,0,0.2647058823529412,True
253,15,0,0,0,1,True
252,15,0,0,0,1,True
250,15,0,0,0,1,True
249,15,0,0,0,1,True
248,15,0,0,0,1,True
247,15,0,0,0,1,True
246,15,0,0,0,1,True
245,15,0,0,0,1,True
244,15,0,0,0,1,True
243,15,0,0,0,1,True
242,15,0,0,0,1,True
241,15,0,0,0,1,True
240,15,0,0,0,1,True
239,15,0,0,0,1,True
238,15,0,0,0,1,True
237,15,0,0,0,1,True
236,15,0,0,0,1,True
235,18,0,0,0,0.7352941176470589,True
234,15,0,0,0,1,True
233,15,0,0,0,1,True
232,15,0,0,0,1,True
231,15,0,0,0,1,True
230,15,0,0,0,1,True
229,8,0,0,0,1,True
228,8,0,0,0,1,True
227,8,0,0,0,1,True
226,8,0,0,0,1,True
225,8,0,0,0,1,True
224,8,0,0,0,1,True
223,8,0,0,0,1,True
222,8,0,0,0,0.8529411764705882,True
219,8,0,0,0,0.8235294117647058,True
218,8,0,0,0,0.8529411764705882,True
217,8,0,0,0,0.8529411764705882,True
216,8,0,0,0,1,True
215,8,0,0,0,1.1470588235294117,True
214,8,0,0,0,0.8529411764705882,True
213,8,0,0,0,0.8529411764705882,True
212,8,0,0,0,1,True
211,8,0,0,0,1,True
210,8,0,0,0,1,True
209,8,0,0,0,1,True
208,8,0,0,0,1,True
207,8,0,0,0,1,True
206,8,0,0,0,1,True
205,8,0,0,0,1,True
204,8,0,0,0,1,True
203,8,0,0,0,1,True
202,8,0,0,0,1,True
201,8,0,0,0,1,True
200,8,0,0,0,1,True
199,19,0,0,0,2,True
198,8,0,0,0,1,True
197,8,0,0,0,1,True
196,8,0,0,0,1,True
195,8,0,0,0,1,True
194,8,0,0,0,1,True
193,8,0,0,0,1,True
192,8,0,0,0,1,True
191,8,0,0,0,1,True
190,8,0,0,0,1,True
189,8,0,0,0,1,True
188,8,0,0,0,1,True
187,8,0,0,0,1,True
186,8,0,0,0,1,True
185,8,0,0,0,1,True
184,8,0,0,0,1,True
183,8,0,0,0,1,True
182,20,0,0,0,1,True
181,20,0,0,0,1,True
180,20,0,0,0,1.1764705882352942,True
179,20,0,0,0,1.1764705882352942,True
178,20,0,0,0,1.1764705882352942,True
177,21,0,0,0,0.7941176470588235,True
176,20,0,0,0,1,True
175,20,0,0,0,1,True
174,20,0,0,0,1,True
173,20,0,0,0,1,True
172,20,0,0,0,1.1470588235294117,True
171,20,0,0,0,1,True
170,20,0,0,0,1,True
169,20,0,0,0,1,True
168,20,0,0,0,1,True
167,20,0,0,0,1,True
166,20,0,0,0,1,True
165,20,0,0,0,1,True
164,19,0,0,0,2,True
