block,cluster,parallel_rear_score,number_of_inconsistent_colors,number_of_parallel_events,mean_copies,tree_consistent
141,0,0.00297254,1,3,0.11764705882352941,False
46,1,0.0015231799999999998,1,2,0.6764705882352942,False
45,1,0.0015231799999999998,1,2,0.6764705882352942,False
41,2,0.0014762499999999997,1,2,0.9411764705882353,False
158,3,0.00099555,1,2,0.058823529411764705,False
157,3,0.00099555,1,2,0.058823529411764705,False
119,4,0.00099555,1,2,2.0294117647058822,False
140,0,0.0008594,1,2,0.08823529411764706,False
70,5,0.0008594,1,2,0.9117647058823529,False
69,5,0.0008594,1,2,0.9117647058823529,False
68,5,0.0008594,1,2,0.9117647058823529,False
67,5,0.0008594,1,2,0.9117647058823529,False
159,6,0.00071769,1,2,0.17647058823529413,False
156,7,0.00015551,1,2,0.5,False
162,8,0,0,0,0.08823529411764706,True
161,6,0,0,0,0.14705882352941177,True
160,6,0,0,0,0.14705882352941177,True
155,9,0,0,0,0.2647058823529412,True
154,9,0,0,0,0.2647058823529412,True
153,9,0,0,0,0.2647058823529412,True
152,9,0,0,0,0.2647058823529412,True
151,9,0,0,0,0.2647058823529412,True
150,9,0,0,0,0.2647058823529412,True
149,9,0,0,0,0.2647058823529412,True
148,9,0,0,0,0.2647058823529412,True
147,9,0,0,0,0.2647058823529412,True
146,9,0,0,0,0.2647058823529412,True
145,10,0,0,0,0.4117647058823529,True
144,10,0,0,0,0.4117647058823529,True
143,11,0,0,0,0.2647058823529412,True
142,11,0,0,0,0.2647058823529412,True
139,12,0,0,0,1,True
138,12,0,0,0,1,True
137,12,0,0,0,1,True
136,12,0,0,0,1,True
135,12,0,0,0,1,True
134,12,0,0,0,1,True
133,12,0,0,0,1.0294117647058822,True
132,12,0,0,0,1.0294117647058822,True
131,12,0,0,0,1.0294117647058822,True
130,12,0,0,0,1.0294117647058822,True
129,13,0,0,0,0.7647058823529411,True
128,12,0,0,0,1,True
127,12,0,0,0,1,True
126,12,0,0,0,1,True
125,12,0,0,0,1,True
124,14,0,0,0,0.2647058823529412,True
123,14,0,0,0,0.2647058823529412,True
122,14,0,0,0,0.2647058823529412,True
121,15,0,0,0,1,True
120,15,0,0,0,1,True
118,15,0,0,0,1,True
117,15,0,0,0,1,True
116,15,0,0,0,1,True
115,15,0,0,0,1,True
114,15,0,0,0,1,True
113,15,0,0,0,1,True
112,16,0,0,0,0.7352941176470589,True
111,15,0,0,0,1,True
110,15,0,0,0,1,True
109,15,0,0,0,1,True
108,15,0,0,0,1,True
107,17,0,0,0,1,True
106,17,0,0,0,1,True
105,17,0,0,0,1,True
104,18,0,0,0,0.8529411764705882,True
103,17,0,0,0,1,True
102,17,0,0,0,1,True
101,17,0,0,0,1,True
100,17,0,0,0,1,True
99,17,0,0,0,1,True
98,17,0,0,0,1,True
97,17,0,0,0,1,True
96,17,0,0,0,1,True
95,17,0,0,0,1,True
94,17,0,0,0,1,True
93,17,0,0,0,1,True
92,17,0,0,0,1,True
91,17,0,0,0,1,True
90,17,0,0,0,1,True
89,17,0,0,0,1,True
88,17,0,0,0,1,True
87,17,0,0,0,1,True
86,17,0,0,0,1,True
85,17,0,0,0,1,True
84,17,0,0,0,1,True
83,17,0,0,0,1,True
82,17,0,0,0,1,True
81,17,0,0,0,1,True
80,17,0,0,0,1,True
79,17,0,0,0,1,True
78,17,0,0,0,1,True
77,17,0,0,0,1,True
76,19,0,0,0,0.9705882352941176,True
75,19,0,0,0,0.9705882352941176,True
74,20,0,0,0,0.7647058823529411,True
73,20,0,0,0,0.7647058823529411,True
72,20,0,0,0,0.7647058823529411,True
71,20,0,0,0,0.7647058823529411,True
66,19,0,0,0,0.9705882352941176,True
65,19,0,0,0,0.9705882352941176,True
64,21,0,0,0,1,True
63,21,0,0,0,1,True
62,21,0,0,0,1,True
61,21,0,0,0,1,True
60,21,0,0,0,1,True
59,21,0,0,0,1,True
58,21,0,0,0,1,True
57,21,0,0,0,1,True
56,21,0,0,0,1,True
55,21,0,0,0,0.9705882352941176,True
54,21,0,0,0,0.9705882352941176,True
53,21,0,0,0,1,True
52,21,0,0,0,1,True
51,21,0,0,0,1,True
50,21,0,0,0,1,True
49,21,0,0,0,1,True
48,21,0,0,0,1,True
47,21,0,0,0,1,True
44,21,0,0,0,1,True
43,21,0,0,0,1,True
42,21,0,0,0,1,True
40,21,0,0,0,1,True
39,22,0,0,0,1,True
38,22,0,0,0,1,True
37,22,0,0,0,1,True
36,22,0,0,0,1,True
35,22,0,0,0,1,True
34,22,0,0,0,1,True
33,22,0,0,0,1,True
32,22,0,0,0,1,True
31,22,0,0,0,1,True
30,23,0,0,0,0.7941176470588235,True
29,22,0,0,0,1,True
28,22,0,0,0,1,True
27,22,0,0,0,1,True
26,22,0,0,0,1,True
25,22,0,0,0,1,True
24,22,0,0,0,1,True
23,22,0,0,0,1,True
22,22,0,0,0,1,True
21,12,0,0,0,1,True
20,12,0,0,0,1,True
19,12,0,0,0,1,True
18,12,0,0,0,1,True
17,12,0,0,0,1,True
16,12,0,0,0,1,True
15,12,0,0,0,1,True
14,12,0,0,0,1,True
13,12,0,0,0,1,True
12,12,0,0,0,1,True
11,12,0,0,0,1,True
10,12,0,0,0,1,True
9,12,0,0,0,1,True
8,12,0,0,0,1,True
7,12,0,0,0,1,True
6,12,0,0,0,1,True
5,12,0,0,0,1,True
4,12,0,0,0,1,True
3,12,0,0,0,1,True
2,12,0,0,0,1,True
1,12,0,0,0,1,True
