block,species,chr,chr_beg,chr_end,orientation
272,CP065432.1,1,3991826,4015715,+
272,CP015121.1,1,3956320,3980215,+
272,CP033243.1,1,3982087,4005994,+
272,CP027611.1,1,1284873,1308774,-
272,CP046898.1,1,3905160,3929104,+
272,CP026711.1,1,564797,588698,-
272,CP046654.1,1,1321735,1345631,-
272,CP047973.1,1,3868282,3892201,+
272,CP051862.1,1,3738522,3762376,+
272,CP059040.1,1,3956286,3980181,+
272,CP015364.1,1,2326203,2350087,-
272,CP045110.1,1,18316,42212,-
272,CP033768.1,1,3205330,3229244,+
272,CP018254.1,1,4226136,4250048,+
272,CP018332.1,1,3661808,3685671,+
272,CP021347.1,1,1505181,1529048,-
271,CP065432.1,1,3983772,3991824,+
271,CP015121.1,1,3948266,3956318,+
271,CP033243.1,1,3974033,3982085,+
271,CP027611.1,1,1308775,1316827,-
271,CP046898.1,1,3897106,3905158,+
271,CP026711.1,1,588699,596751,-
271,CP046654.1,1,1345632,1353684,-
271,CP047973.1,1,3860228,3868280,+
271,CP051862.1,1,3730479,3738520,+
271,CP059040.1,1,3948232,3956284,+
271,CP015364.1,1,2350088,2358140,-
271,CP045110.1,1,42213,50265,-
271,CP033768.1,1,3197287,3205328,+
271,CP018254.1,1,4218082,4226134,+
271,CP018332.1,1,3652274,3660342,+
271,CP021347.1,1,1529049,1537090,-
270,CP065432.1,1,3954573,3978228,+
270,CP015121.1,1,3919067,3942722,+
270,CP033243.1,1,3944831,3968485,+
270,CP027611.1,1,1322373,1346030,-
270,CP046898.1,1,3867888,3891561,+
270,CP026711.1,1,602297,626304,-
270,CP046654.1,1,1359229,1382883,-
270,CP047973.1,1,3831026,3854682,+
270,CP051862.1,1,23400,47050,-
270,CP059040.1,1,3919033,3942688,+
270,CP015364.1,1,2363683,2387340,-
270,CP045110.1,1,55810,79464,-
270,CP033768.1,1,3253332,3276984,-
270,CP018254.1,1,4188881,4212537,+
270,CP018332.1,1,23665,47319,-
270,CP021347.1,1,1457529,1481181,+
269,CP065432.1,1,3944933,3953570,+
269,CP015121.1,1,3873265,3881899,+
269,CP033243.1,1,3935209,3943827,+
269,CP027611.1,1,1347035,1355693,-
269,CP046898.1,1,3856931,3865587,+
269,CP026711.1,1,627309,635945,-
269,CP046654.1,1,1420052,1428686,-
269,CP047973.1,1,3821441,3830022,+
269,CP051862.1,1,48055,56676,-
269,CP059040.1,1,3873231,3881865,+
269,CP015364.1,1,2388345,2396961,-
269,CP045110.1,1,116633,125267,-
269,CP033768.1,1,3277989,3286606,-
269,CP018254.1,1,4179284,4187877,+
269,CP018332.1,1,48324,56980,-
269,CP021347.1,1,1447907,1456525,+
265,CP065432.1,1,3910120,3924640,+
265,CP015121.1,1,3838452,3852972,+
265,CP033243.1,1,3898430,3912929,+
265,CP027611.1,1,1377066,1391705,-
265,CP046898.1,1,3823815,3838642,+
265,CP026711.1,1,661946,676585,-
265,CP046654.1,1,1448979,1463498,-
265,CP047973.1,1,3784298,3798986,+
265,CP051862.1,1,75193,89859,-
265,CP059040.1,1,3838418,3852938,+
265,CP015364.1,1,2421072,2435571,-
265,CP045110.1,1,145560,160080,-
265,CP033768.1,1,3304958,3319605,-
265,CP018254.1,1,4142985,4157666,+
265,CP018332.1,1,75437,90108,-
265,CP021347.1,1,1409440,1424080,+
264,CP065432.1,1,3884692,3893771,+
264,CP015121.1,1,3813034,3822113,+
264,CP033243.1,1,3873253,3882332,+
264,CP027611.1,1,1400511,1409588,-
264,CP046898.1,1,3796120,3805199,+
264,CP026711.1,1,686277,695355,-
264,CP046654.1,1,1479837,1488915,-
264,CP047973.1,1,3759014,3768093,+
264,CP051862.1,1,96476,105562,-
264,CP059040.1,1,3813000,3822079,+
