block,species,chr,chr_beg,chr_end,orientation
162,CM007622,1,304506,308075,+
162,CM007619,1,4764740,4768309,+
162,CM007619,1,4770200,4773768,-
161,CP009037,1,1216865,1222661,+
161,CP009040,1,1216816,1222612,+
161,CP009031,1,1216867,1222663,+
161,CP009034,1,1216864,1222660,+
161,CP003778,1,1217052,1222848,+
160,CP009037,1,1211913,1215286,+
160,CP009040,1,1211864,1215237,+
160,CP009031,1,1211915,1215288,+
160,CP009034,1,1211912,1215285,+
160,CP003778,1,1212100,1215473,+
159,LN590509,1,5152324,5157696,+
159,CP009037,1,1198829,1204201,-
159,CP009040,1,1198780,1204152,-
159,CP009031,1,1198831,1204203,-
159,CP009034,1,1198828,1204200,-
159,CP003778,1,1199016,1204388,-
158,LN606820,1,5152710,5156106,+
158,LN590509,1,5178174,5181586,-
157,LN606820,1,5142549,5148607,+
157,LN590509,1,5183607,5189664,-
156,CP020889,1,4710311,4719735,+
156,LN606820,1,2192564,2202074,-
156,CP020885,1,2732901,2742325,+
156,LN590509,1,2161253,2170677,-
156,CP023285,1,2299597,2309022,-
156,CP018847,1,3302695,3312119,+
156,CP009037,1,2799948,2809372,+
156,CP009040,1,2799902,2809326,+
156,CP018854,1,2514133,2523557,-
156,CP020882,1,3090410,3099834,+
156,CP018858,1,1441910,1451333,+
156,CM007622,1,3034,12458,-
156,CP009031,1,2799953,2809377,+
156,CP018850,1,26835,36259,-
156,CP009034,1,2799952,2809376,+
156,CM007619,1,5065832,5075256,+
156,CP003778,1,2800132,2809556,+
155,CP020889,1,4585278,4589297,+
155,CP020885,1,2282269,2286284,-
155,LN590509,1,2620169,2624188,-
155,CP009037,1,1774895,1778910,-
155,CP009040,1,1774847,1778862,-
155,CP020882,1,2967971,2971990,-
155,CP009031,1,1774898,1778913,-
155,CP009034,1,1774896,1778911,-
155,CP003778,1,1775083,1779098,-
154,CP020889,1,4517962,4523260,+
154,CP020885,1,2337748,2343039,-
154,LN590509,1,5048650,5053947,-
154,CP009037,1,1831482,1836780,-
154,CP009040,1,1831435,1836733,-
154,CP020882,1,2904754,2910052,+
154,CP009031,1,1831484,1836782,-
154,CP009034,1,1831483,1836781,-
154,CP003778,1,1831668,1836966,-
153,CP020889,1,4509282,4517960,+
153,CP020885,1,2344558,2353246,-
153,LN590509,1,5053948,5062627,-
153,CP009037,1,1836781,1845459,-
153,CP009040,1,1836734,1845412,-
153,CP020882,1,2896074,2904752,+
153,CP009031,1,1836783,1845461,-
153,CP009034,1,1836782,1845460,-
153,CP003778,1,1836967,1845645,-
152,CP020889,1,4503299,4507267,+
152,CP020885,1,2353247,2357203,-
152,LN590509,1,5062628,5066584,-
152,CP009037,1,1847474,1851442,-
152,CP009040,1,1847427,1851395,-
152,CP020882,1,2890091,2894059,+
152,CP009031,1,1847476,1851444,-
152,CP009034,1,1847475,1851443,-
152,CP003778,1,1847660,1851628,-
151,CP020889,1,4488479,4501284,+
151,CP020885,1,2357205,2370010,-
151,LN590509,1,5066586,5079394,-
151,CP009037,1,1853457,1866262,-
151,CP009040,1,1853410,1866215,-
151,CP020882,1,2875271,2888076,+
151,CP009031,1,1853459,1866264,-
151,CP009034,1,1853458,1866263,-
151,CP003778,1,1853643,1866448,-
150,CP020889,1,4481273,4485381,+
150,CP020885,1,2373108,2377216,-
150,LN590509,1,5081998,5086111,-
150,CP009037,1,1869360,1873468,-
150,CP009040,1,1869313,1873421,-
150,CP020882,1,2868065,2872173,+
150,CP009031,1,1869362,1873470,-
150,CP009034,1,1869361,1873469,-
150,CP003778,1,1869546,1873654,-
149,CP020889,1,4468428,4472543,+
149,CP020885,1,2383927,2388042,-
149,LN590509,1,5092822,5096937,-
149,CP009037,1,1880179,1884294,-
149,CP009040,1,1880132,1884247,-
149,CP020882,1,2855220,2859335,+
149,CP009031,1,1880181,1884296,-
149,CP009034,1,1880180,1884295,-
149,CP003778,1,1880365,1884480,-
148,CP020889,1,4464274,4467701,+
148,CP020885,1,2388769,2392196,-
148,LN590509,1,5097664,5101091,-
148,CP009037,1,1885021,1888448,-
