block,cluster,parallel_rear_score,number_of_inconsistent_colors,number_of_parallel_events,mean_copies,tree_consistent
278,0,0.02525016,1,3,0.375,False
281,1,0.024841059999999998,1,3,0.375,False
170,2,0.02346306,1,3,0.4375,False
109,3,0.022647640000000004,1,3,0.375,False
274,4,0.01635626,1,3,0.5625,False
22,5,0.01635626,1,3,0.4375,False
280,6,0.016299320000000003,1,3,0.5625,False
268,7,0.0160335,1,3,0.4375,False
267,7,0.0160335,1,3,0.4375,False
84,8,0.015325600000000002,2,4,1.4375,False
37,9,0.012263610000000001,2,4,0.25,False
372,10,0.009299690000000001,1,2,0.125,False
370,11,0.008973510000000002,1,2,0.125,False
283,1,0.008512510000000001,1,2,0.3125,False
371,12,0.008506290000000001,1,2,0.125,False
334,13,0.008460520000000001,1,2,0.125,False
333,13,0.008460520000000001,1,2,0.125,False
300,14,0.008460520000000001,1,2,0.5,False
176,15,0.008428789999999999,1,2,0.8125,False
175,15,0.008428789999999999,1,2,0.8125,False
337,16,0.008424000000000001,1,2,0.125,False
179,15,0.00832189,1,2,0.875,False
362,17,0.00818011,1,2,0.125,False
193,18,0.00818011,1,2,0.875,False
352,19,0.00810261,1,2,0.125,False
358,20,0.00799571,1,2,0.1875,False
218,21,0.00781336,1,2,0.375,False
66,22,0.0074871799999999995,1,2,0.375,False
198,23,0.00747527,1,2,0.8125,False
195,23,0.00747527,1,2,0.8125,False
368,10,0.00737141,1,2,0.1875,False
367,24,0.00737141,1,2,0.1875,False
289,25,0.00727797,1,2,0.25,False
255,26,0.00697137,1,2,0.1875,False
253,26,0.00697137,1,2,0.1875,False
252,26,0.00697137,1,2,0.1875,False
241,27,0.00692581,1,2,0.4375,False
94,28,0.00692581,1,2,0.4375,False
236,17,0.00683099,1,2,0.1875,False
235,17,0.00683099,1,2,0.1875,False
233,17,0.00683099,1,2,0.1875,False
295,29,0.00669194,1,2,0.375,False
293,29,0.00664356,1,2,0.4375,False
111,3,0.006336960000000001,1,2,0.3125,False
110,3,0.006336960000000001,1,2,0.3125,False
108,3,0.006336960000000001,1,2,0.3125,False
331,30,0.006041349999999999,1,2,0.375,False
254,7,0.006025460000000001,1,2,0.4375,False
134,31,0.00498202,1,2,0.6875,False
203,32,0.00459307,1,2,0.625,False
124,33,0.0045515600000000005,1,2,0.4375,False
234,17,0.0045499500000000005,1,2,0.25,False
338,34,0.00451598,1,2,0.375,False
229,35,0.00451598,1,2,0.75,False
197,23,0.00439557,1,2,0.75,False
196,23,0.00439557,1,2,0.75,False
275,36,0.004161000000000001,1,2,0.625,False
369,11,0,0,0,0.125,True
366,24,0,0,0,0.125,True
365,24,0,0,0,0.125,True
364,37,0,0,0,0.125,True
363,37,0,0,0,0.125,True
361,17,0,0,0,0.1875,True
360,17,0,0,0,0.1875,True
359,20,0,0,0,0.25,True
357,38,0,0,0,0.125,True
356,38,0,0,0,0.125,True
355,24,0,0,0,0.25,True
354,38,0,0,0,0.125,True
353,19,0,0,0,0.25,True
351,38,0,0,0,0.1875,True
350,38,0,0,0,0.125,True
349,38,0,0,0,0.125,True
348,39,0,0,0,0.125,True
347,39,0,0,0,0.1875,True
346,39,0,0,0,0.1875,True
345,40,0,0,0,0.125,True
344,40,0,0,0,0.125,True
343,40,0,0,0,0.125,True
342,24,0,0,0,0.25,True
341,24,0,0,0,0.25,True
340,40,0,0,0,0.1875,True
339,40,0,0,0,0.125,True
336,41,0,0,0,0.25,True
335,41,0,0,0,0.125,True
332,42,0,0,0,0.125,True
330,43,0,0,0,0.1875,True
329,43,0,0,0,0.25,True
328,43,0,0,0,0.1875,True
327,43,0,0,0,0.1875,True
326,43,0,0,0,0.1875,True
325,43,0,0,0,0.125,True
324,43,0,0,0,0.1875,True
323,43,0,0,0,0.1875,True
322,43,0,0,0,0.1875,True
321,43,0,0,0,0.1875,True
320,43,0,0,0,0.1875,True
319,43,0,0,0,0.125,True
318,44,0,0,0,0.1875,True
317,44,0,0,0,0.1875,True
316,13,0,0,0,0.125,True
315,45,0,0,0,0.125,True
314,45,0,0,0,0.125,True
313,46,0,0,0,0.1875,True
312,46,0,0,0,0.125,True
311,42,0,0,0,0.125,True
310,42,0,0,0,0.125,True
309,42,0,0,0,0.125,True
308,47,0,0,0,0.125,True
307,47,0,0,0,0.125,True
306,47,0,0,0,0.125,True
305,48,0,0,0,0.125,True
304,48,0,0,0,0.125,True
303,49,0,0,0,0.3125,True
302,49,0,0,0,0.3125,True
301,49,0,0,0,0.3125,True
299,50,0,0,0,0.625,True
298,26,0,0,0,0.125,True
297,26,0,0,0,0.125,True
296,26,0,0,0,0.1875,True
294,29,0,0,0,0.3125,True
292,51,0,0,0,0.125,True
291,52,0,0,0,0.6875,True
290,53,0,0,0,0.3125,True
288,25,0,0,0,0.125,True
287,54,0,0,0,0.125,True
286,55,0,0,0,0.25,True
285,55,0,0,0,0.25,True
284,1,0,0,0,0.25,True
282,1,0,0,0,0.25,True
279,0,0,0,0,0.25,True
277,0,0,0,0,0.25,True
276,56,0,0,0,0.25,True
273,57,0,0,0,0.5,True
272,58,0,0,0,1,True
271,58,0,0,0,1,True
270,58,0,0,0,1,True
269,58,0,0,0,1,True
