block,species,chr,chr_beg,chr_end,orientation
454,CP045970.1,1,287045,288313,+
454,CP045970.1,1,290089,291343,+
453,CP032671.1,1,87564,88633,+
453,CP045970.1,1,76313,77361,+
453,CP025560.1,1,72213,73261,+
452,CP045969.1,1,2417298,2418316,+
452,CP020827.1,1,2419363,2420381,+
451,FM211688.1,1,2963908,2965144,+
451,CP048401.1,1,2958018,2959254,+
451,CP009242.1,1,2903213,2904449,+
451,CP002816.1,1,2960873,2962109,+
450,FM211688.1,1,2941036,2942397,+
450,CP048401.1,1,2935146,2936507,+
450,CP009242.1,1,2880341,2881702,+
450,CP002816.1,1,2938001,2939362,+
449,FM211688.1,1,2922329,2926012,+
449,CP048401.1,1,2916439,2920122,+
449,CP009242.1,1,2861634,2865317,+
449,CP002816.1,1,2919294,2922977,+
448,FM211688.1,1,2855658,2857824,+
448,CP048401.1,1,2849768,2851934,+
448,CP009242.1,1,2794963,2797129,+
448,CP002816.1,1,2852624,2854790,+
447,FM211688.1,1,2792697,2795017,+
447,CP048401.1,1,2786807,2789127,+
447,CP009242.1,1,2732002,2734322,+
447,CP002816.1,1,2789663,2791983,+
446,FM211688.1,1,2708829,2710183,+
446,CP048401.1,1,2702939,2704293,+
446,CP009242.1,1,2648135,2649488,+
446,CP002816.1,1,2705795,2707149,+
445,FM211688.1,1,2668487,2676036,+
445,CP048401.1,1,2662597,2670146,+
445,CP009242.1,1,2607841,2615390,+
445,CP002816.1,1,2665453,2673002,+
444,FM211688.1,1,2643658,2644671,+
444,CP048401.1,1,2637768,2638781,+
444,CP009242.1,1,2582606,2583619,+
444,CP002816.1,1,2640621,2641634,+
443,FM211688.1,1,2638670,2642835,+
443,CP048401.1,1,2632780,2636945,+
443,CP009242.1,1,2577618,2581783,+
443,CP002816.1,1,2635633,2639798,+
442,FM211688.1,1,2435272,2437467,+
442,CP048401.1,1,2429382,2431577,+
442,CP009242.1,1,2375193,2377388,+
442,CP002816.1,1,2433226,2435421,+
441,FM211688.1,1,2418515,2419787,+
441,CP048401.1,1,2412626,2413898,+
441,CP009242.1,1,2357926,2359198,+
441,CP002816.1,1,2416466,2417738,+
440,FM211688.1,1,2275279,2280796,+
440,CP048401.1,1,2269390,2274907,+
440,CP009242.1,1,2214690,2220207,+
440,CP002816.1,1,2273230,2278747,+
439,FM211688.1,1,2152355,2153907,+
439,CP048401.1,1,2146460,2148012,+
439,CP009242.1,1,2091680,2093232,+
439,CP002816.1,1,2150300,2151852,+
438,FM211688.1,1,1870650,1871810,+
438,CP048401.1,1,1864737,1865897,+
438,CP009242.1,1,1809869,1811029,+
438,CP002816.1,1,1868610,1869769,+
437,FM211688.1,1,1328678,1331729,+
437,CP048401.1,1,1322765,1325816,+
437,CP009242.1,1,1246696,1249747,+
437,CP002816.1,1,1326637,1329688,+
436,FM211688.1,1,1265268,1266556,+
436,CP048401.1,1,1259355,1260643,+
436,CP006591.1,1,1858433,1859723,-
436,CP002816.1,1,1263227,1264515,+
435,FM211688.1,1,1256421,1265228,+
435,CP048401.1,1,1250508,1259315,+
435,CP002816.1,1,1254381,1263187,+
434,FM211688.1,1,1130681,1132284,+
434,CP048401.1,1,1124768,1126371,+
434,CP009242.1,1,1092369,1093972,+
434,CP002816.1,1,1128637,1130240,+
433,FM211688.1,1,1113718,1118409,+
433,CP048401.1,1,1107805,1112496,+
433,CP009242.1,1,1075406,1080097,+
433,CP002816.1,1,1111674,1116365,+
432,FM211688.1,1,1091185,1099438,+
432,CP048401.1,1,1085271,1093525,+
432,CP009242.1,1,1052872,1061126,+
432,CP002816.1,1,1089142,1097394,+
431,FM211688.1,1,1034120,1035509,+
431,CP048401.1,1,1028206,1029595,+
431,CP009242.1,1,995807,997196,+
431,CP002816.1,1,1032077,1033466,+
430,FM211688.1,1,841549,842860,+
430,CP048401.1,1,835636,836947,+
430,CP009242.1,1,803236,804547,+
430,CP032671.1,1,892845,894157,+
430,CP002816.1,1,839506,840818,+
429,FM211688.1,1,835869,841547,+
429,CP048401.1,1,829956,835634,+
429,CP009242.1,1,797556,803234,+
429,CP002816.1,1,833826,839504,+
428,FM211688.1,1,718694,720324,+
428,CP048401.1,1,712781,714411,+
428,CP009242.1,1,680381,682011,+
428,CP002816.1,1,716650,718280,+
427,FM211688.1,1,660343,661898,+
427,CP048401.1,1,654430,655985,+
