block,cluster,parallel_rear_score,number_of_inconsistent_colors,number_of_parallel_events,mean_copies,tree_consistent
76,0,0.03510861,1,6,0.813953488372093,False
77,0,0.034404239999999996,1,5,0.8604651162790697,False
90,1,0.02518254,1,5,0.8604651162790697,False
89,1,0.02518254,1,5,0.8604651162790697,False
75,0,0.02166248,1,5,0.8372093023255814,False
81,2,0.0214816,1,5,0.7674418604651163,False
80,2,0.0214816,1,5,0.7906976744186046,False
78,0,0.02096437,1,4,0.8837209302325582,False
91,1,0.018269430000000007,1,6,0.813953488372093,False
30,3,0.01629977,1,4,0.8837209302325582,False
29,3,0.01629977,1,4,0.9069767441860465,False
143,4,0.01402616,2,7,0.9302325581395349,False
144,5,0.013496919999999999,2,9,0.5813953488372093,False
142,4,0.013433199999999998,2,6,0.9534883720930233,False
141,4,0.013433199999999998,2,6,0.9534883720930233,False
32,3,0.01079972,1,3,0.9302325581395349,False
31,3,0.01079972,1,3,0.9069767441860465,False
63,6,0.0103081,1,3,0.9069767441860465,False
145,7,0.00776009,1,2,0.046511627906976744,False
28,3,0.0070212799999999995,1,3,0.9534883720930233,False
33,3,0.0051186800000000005,1,2,1,False
96,8,0.005074,1,2,0.9302325581395349,False
97,8,0.00348411,1,2,0.9069767441860465,False
137,9,0.0034567499999999998,1,2,0.627906976744186,False
25,10,0.0009713800000000001,1,2,5.767441860465116,False
139,11,0.00048635,2,5,0.2558139534883721,False
138,11,0.00048635,2,5,0.2558139534883721,False
82,8,0.00011757,1,2,0.9534883720930233,False
152,12,6.286e-05,1,2,0.09302325581395349,False
140,13,5.058e-05,1,2,0.4186046511627907,False
57,14,2.4290000000000003e-05,1,2,1.2093023255813953,False
151,15,0,0,0,0.046511627906976744,True
150,16,0,0,0,0.046511627906976744,True
149,16,0,0,0,0.046511627906976744,True
148,16,0,0,0,0.046511627906976744,True
147,17,0,0,0,0.046511627906976744,True
146,17,0,0,0,0.046511627906976744,True
136,18,0,0,0,1,True
135,18,0,0,0,1,True
134,18,0,0,0,1,True
133,18,0,0,0,1,True
132,18,0,0,0,1,True
131,18,0,0,0,0.9534883720930233,True
130,18,0,0,0,1,True
129,18,0,0,0,1,True
128,19,0,0,0,1,True
127,19,0,0,0,1,True
126,19,0,0,0,1,True
125,19,0,0,0,1,True
124,19,0,0,0,1,True
123,19,0,0,0,1,True
122,19,0,0,0,1,True
121,19,0,0,0,1,True
120,19,0,0,0,1,True
119,19,0,0,0,0.9534883720930233,True
118,19,0,0,0,1,True
117,19,0,0,0,1,True
116,19,0,0,0,1,True
115,19,0,0,0,1,True
114,19,0,0,0,1,True
113,19,0,0,0,1,True
112,19,0,0,0,1,True
111,19,0,0,0,1,True
110,19,0,0,0,1,True
109,19,0,0,0,1,True
108,19,0,0,0,1,True
107,19,0,0,0,1,True
106,8,0,0,0,1,True
105,8,0,0,0,1,True
104,8,0,0,0,1,True
103,8,0,0,0,1,True
102,8,0,0,0,1,True
101,8,0,0,0,1,True
100,8,0,0,0,1,True
99,8,0,0,0,1,True
98,8,0,0,0,1,True
95,8,0,0,0,1,True
94,8,0,0,0,1,True
93,8,0,0,0,1,True
92,8,0,0,0,1,True
88,8,0,0,0,1,True
87,8,0,0,0,1,True
86,8,0,0,0,1,True
85,8,0,0,0,1,True
84,8,0,0,0,1,True
83,8,0,0,0,0.9767441860465116,True
79,8,0,0,0,1,True
74,6,0,0,0,1,True
73,6,0,0,0,1,True
72,6,0,0,0,1,True
71,6,0,0,0,0.9767441860465116,True
70,6,0,0,0,1,True
69,6,0,0,0,1,True
68,6,0,0,0,1,True
67,6,0,0,0,1,True
66,6,0,0,0,1,True
65,6,0,0,0,1,True
64,6,0,0,0,1,True
62,6,0,0,0,1,True
61,6,0,0,0,1,True
60,6,0,0,0,1,True
59,6,0,0,0,1,True
58,6,0,0,0,1,True
56,20,0,0,0,0.9534883720930233,True
55,20,0,0,0,0.9767441860465116,True
54,20,0,0,0,1,True
53,20,0,0,0,1,True
52,20,0,0,0,1,True
51,20,0,0,0,1,True
50,20,0,0,0,0.9767441860465116,True
49,20,0,0,0,0.9534883720930233,True
48,20,0,0,0,0.9767441860465116,True
47,20,0,0,0,1,True
46,20,0,0,0,1,True
45,20,0,0,0,1,True
44,20,0,0,0,1,True
43,20,0,0,0,1,True
42,20,0,0,0,1,True
41,20,0,0,0,1,True
40,20,0,0,0,1,True
39,20,0,0,0,1,True
38,20,0,0,0,1,True
37,20,0,0,0,1,True
36,20,0,0,0,1,True
35,20,0,0,0,0.9767441860465116,True
34,20,0,0,0,1,True
27,18,0,0,0,1,True
26,18,0,0,0,1,True
24,18,0,0,0,1,True
23,18,0,0,0,1,True
22,18,0,0,0,1,True
21,18,0,0,0,1,True
20,18,0,0,0,1,True
19,18,0,0,0,1,True
18,18,0,0,0,1,True
17,18,0,0,0,0.9767441860465116,True
16,18,0,0,0,1,True
15,18,0,0,0,1,True
14,18,0,0,0,0.9534883720930233,True
13,18,0,0,0,0.9534883720930233,True
12,18,0,0,0,0.9534883720930233,True
11,18,0,0,0,1,True
10,18,0,0,0,1,True
9,18,0,0,0,1,True
8,18,0,0,0,1,True
7,18,0,0,0,0.9767441860465116,True
6,18,0,0,0,1,True
5,18,0,0,0,1,True
4,18,0,0,0,1,True
3,18,0,0,0,1,True
2,18,0,0,0,1,True
1,18,0,0,0,1,True
