block,cluster,parallel_rear_score,number_of_inconsistent_colors,number_of_parallel_events,mean_copies,tree_consistent
31,0,1.6548885100000008,1,16,0.23711340206185566,False
59,1,0.40633972000000007,2,10,0.13402061855670103,False
58,1,0.40633972000000007,2,10,0.13402061855670103,False
97,2,0.32961884,1,6,0.1134020618556701,False
68,3,0.31724496,1,7,0.8762886597938144,False
91,4,0.23016346999999998,2,9,0.20618556701030927,False
108,5,0.10462900000000001,1,3,0.030927835051546393,False
107,5,0.10462900000000001,1,3,0.030927835051546393,False
75,6,0.06575763,1,4,0.3917525773195876,False
85,7,0.0523193,1,4,0.16494845360824742,False
86,8,0.05054376000000001,1,3,0.061855670103092786,False
99,9,0.04264042,1,3,0.05154639175257732,False
87,10,0.03437726000000001,2,6,0.36082474226804123,False
96,11,0.023236800000000002,1,2,0.030927835051546393,False
88,12,0.018631679999999998,1,3,0.24742268041237114,False
95,13,0.01740254,1,2,0.020618556701030927,False
90,14,0.01251211,1,2,0.061855670103092786,False
92,15,0.011284549999999999,1,2,0.05154639175257732,False
100,16,0.01119732,1,2,0.061855670103092786,False
102,17,0.00739643,1,2,0.030927835051546393,False
84,18,0.005969749999999999,2,4,0.23711340206185566,False
93,19,0.00307909,1,2,0.041237113402061855,False
110,20,0,0,0,0.030927835051546393,True
109,21,0,0,0,0.030927835051546393,True
106,22,0,0,0,0.020618556701030927,True
105,23,0,0,0,0.05154639175257732,True
104,17,0,0,0,0.020618556701030927,True
103,17,0,0,0,0.020618556701030927,True
101,17,0,0,0,0.05154639175257732,True
98,24,0,0,0,0.020618556701030927,True
94,25,0,0,0,0.041237113402061855,True
89,26,0,0,0,0.020618556701030927,True
83,27,0,0,0,1,True
82,27,0,0,0,1,True
81,27,0,0,0,1,True
80,27,0,0,0,1.0103092783505154,True
79,27,0,0,0,1.0103092783505154,True
78,27,0,0,0,1.0103092783505154,True
77,27,0,0,0,1.0103092783505154,True
76,27,0,0,0,1,True
74,27,0,0,0,1,True
73,27,0,0,0,1,True
72,27,0,0,0,1,True
71,27,0,0,0,1,True
70,27,0,0,0,1,True
69,27,0,0,0,1,True
67,28,0,0,0,0.9896907216494846,True
66,28,0,0,0,0.9896907216494846,True
65,28,0,0,0,0.9896907216494846,True
64,28,0,0,0,0.9896907216494846,True
63,28,0,0,0,0.9896907216494846,True
62,28,0,0,0,0.9896907216494846,True
61,28,0,0,0,0.9896907216494846,True
60,28,0,0,0,1,True
57,28,0,0,0,1.0103092783505154,True
56,28,0,0,0,1,True
55,28,0,0,0,1,True
54,28,0,0,0,1,True
53,29,0,0,0,1,True
52,29,0,0,0,1,True
51,29,0,0,0,1,True
50,29,0,0,0,1,True
49,29,0,0,0,1,True
48,29,0,0,0,1,True
47,29,0,0,0,1,True
46,29,0,0,0,1,True
45,29,0,0,0,1,True
44,29,0,0,0,1,True
43,29,0,0,0,1,True
42,29,0,0,0,1,True
41,29,0,0,0,1,True
40,29,0,0,0,1,True
39,29,0,0,0,1,True
38,29,0,0,0,1,True
37,30,0,0,0,1,True
36,30,0,0,0,1,True
35,30,0,0,0,1,True
34,30,0,0,0,1,True
33,30,0,0,0,1,True
32,30,0,0,0,1,True
30,30,0,0,0,1.0103092783505154,True
29,30,0,0,0,1.0103092783505154,True
28,30,0,0,0,1,True
27,30,0,0,0,1,True
26,30,0,0,0,1,True
25,30,0,0,0,1,True
24,30,0,0,0,0.9896907216494846,True
23,30,0,0,0,1,True
22,30,0,0,0,1,True
21,30,0,0,0,1,True
20,30,0,0,0,1,True
19,30,0,0,0,1,True
18,31,0,0,0,1.0103092783505154,True
17,31,0,0,0,1,True
16,31,0,0,0,1,True
15,31,0,0,0,1,True
14,31,0,0,0,1,True
13,31,0,0,0,1,True
12,31,0,0,0,1,True
11,31,0,0,0,1,True
10,31,0,0,0,1.0103092783505154,True
9,31,0,0,0,1.0103092783505154,True
8,31,0,0,0,1.0103092783505154,True
7,32,0,0,0,0.9896907216494846,True
6,32,0,0,0,0.9896907216494846,True
5,32,0,0,0,0.9896907216494846,True
4,32,0,0,0,0.9896907216494846,True
3,32,0,0,0,0.9896907216494846,True
2,27,0,0,0,1,True
1,27,0,0,0,1,True
