block,cluster,parallel_rear_score,number_of_inconsistent_colors,number_of_parallel_events,mean_copies,tree_consistent
204,0,0.02525016,1,3,0.375,False
207,1,0.024841059999999998,1,3,0.375,False
83,2,0.022647640000000004,1,3,0.375,False
203,3,0.01635626,1,3,0.5625,False
20,4,0.01635626,1,3,0.4375,False
206,5,0.016299320000000003,1,3,0.5625,False
197,6,0.0160335,1,3,0.4375,False
33,7,0.012263610000000001,2,4,0.25,False
249,8,0.009299690000000001,1,2,0.125,False
247,9,0.008973510000000002,1,2,0.125,False
248,10,0.008506290000000001,1,2,0.125,False
230,11,0.008460520000000001,1,2,0.125,False
130,12,0.008428789999999999,1,2,0.8125,False
129,12,0.008428789999999999,1,2,0.8125,False
231,13,0.008424000000000001,1,2,0.125,False
141,12,0.00818011,1,2,0.875,False
239,14,0.00799571,1,2,0.1875,False
156,15,0.00781336,1,2,0.375,False
142,16,0.00747527,1,2,0.8125,False
245,17,0.00737141,1,2,0.1875,False
187,18,0.00697137,1,2,0.1875,False
185,18,0.00697137,1,2,0.1875,False
184,18,0.00697137,1,2,0.1875,False
72,19,0.00692581,1,2,0.4375,False
85,2,0.006336960000000001,1,2,0.3125,False
84,2,0.006336960000000001,1,2,0.3125,False
82,2,0.006336960000000001,1,2,0.3125,False
186,6,0.006025460000000001,1,2,0.4375,False
100,20,0.00498202,1,2,0.6875,False
96,21,0.0045515600000000005,1,2,0.4375,False
169,22,0.0045499500000000005,1,2,0.25,False
165,23,0.00451598,1,2,0.75,False
143,16,0.00439557,1,2,0.75,False
246,9,0,0,0,0.125,True
244,17,0,0,0,0.125,True
243,17,0,0,0,0.125,True
242,24,0,0,0,0.125,True
241,14,0,0,0,0.1875,True
240,14,0,0,0,0.1875,True
238,25,0,0,0,0.125,True
237,25,0,0,0,0.125,True
236,25,0,0,0,0.25,True
235,25,0,0,0,0.125,True
234,26,0,0,0,0.125,True
233,26,0,0,0,0.125,True
232,27,0,0,0,0.125,True
229,28,0,0,0,0.125,True
228,29,0,0,0,0.1875,True
227,29,0,0,0,0.1875,True
226,29,0,0,0,0.1875,True
225,29,0,0,0,0.1875,True
224,29,0,0,0,0.125,True
223,29,0,0,0,0.1875,True
222,29,0,0,0,0.1875,True
221,29,0,0,0,0.1875,True
220,29,0,0,0,0.125,True
219,30,0,0,0,0.1875,True
218,31,0,0,0,0.125,True
217,32,0,0,0,0.1875,True
216,32,0,0,0,0.125,True
215,28,0,0,0,0.125,True
214,28,0,0,0,0.125,True
213,33,0,0,0,0.125,True
212,18,0,0,0,0.125,True
211,34,0,0,0,0.3125,True
210,35,0,0,0,0.25,True
209,35,0,0,0,0.25,True
208,36,0,0,0,0.25,True
205,36,0,0,0,0.25,True
202,37,0,0,0,0.5,True
201,38,0,0,0,1,True
200,38,0,0,0,1,True
199,38,0,0,0,1,True
198,38,0,0,0,1,True
196,38,0,0,0,1,True
195,38,0,0,0,1,True
194,38,0,0,0,1,True
193,39,0,0,0,0.75,True
192,38,0,0,0,1,True
191,38,0,0,0,1,True
190,38,0,0,0,1,True
189,38,0,0,0,1,True
188,38,0,0,0,1,True
183,38,0,0,0,1,True
182,38,0,0,0,1,True
181,38,0,0,0,1,True
180,38,0,0,0,1,True
179,38,0,0,0,1,True
178,38,0,0,0,1,True
177,38,0,0,0,1,True
176,40,0,0,0,1,True
175,40,0,0,0,1,True
174,40,0,0,0,1,True
173,40,0,0,0,1,True
172,40,0,0,0,1,True
171,40,0,0,0,1,True
170,40,0,0,0,1,True
168,40,0,0,0,1,True
167,40,0,0,0,1,True
166,40,0,0,0,1,True
164,40,0,0,0,1,True
163,40,0,0,0,0.9375,True
162,40,0,0,0,1,True
161,40,0,0,0,1,True
160,40,0,0,0,1,True
159,40,0,0,0,1,True
158,40,0,0,0,1.0625,True
157,40,0,0,0,1,True
155,41,0,0,0,0.875,True
154,40,0,0,0,1,True
153,40,0,0,0,1,True
152,40,0,0,0,1,True
151,40,0,0,0,1,True
150,40,0,0,0,1,True
149,40,0,0,0,1,True
148,40,0,0,0,1,True
147,40,0,0,0,1,True
146,40,0,0,0,1,True
145,40,0,0,0,1,True
144,16,0,0,0,0.875,True
140,40,0,0,0,1,True
139,40,0,0,0,1,True
138,40,0,0,0,1,True
137,40,0,0,0,1,True
136,40,0,0,0,1,True
135,40,0,0,0,1,True
134,40,0,0,0,1,True
133,40,0,0,0,1,True
132,42,0,0,0,0.9375,True
131,36,0,0,0,0.3125,True
128,12,0,0,0,0.6875,True
127,42,0,0,0,0.9375,True
126,42,0,0,0,0.9375,True
125,36,0,0,0,0.3125,True
124,42,0,0,0,0.8125,True
123,42,0,0,0,0.9375,True
122,42,0,0,0,0.8125,True
121,42,0,0,0,0.9375,True
120,42,0,0,0,0.9375,True
119,43,0,0,0,1,True
118,43,0,0,0,1,True
117,43,0,0,0,1,True
116,43,0,0,0,1,True
115,43,0,0,0,1,True
114,43,0,0,0,1,True
113,43,0,0,0,1,True
112,43,0,0,0,1,True
111,43,0,0,0,1,True
110,43,0,0,0,1,True
109,43,0,0,0,1,True
108,43,0,0,0,1,True
107,43,0,0,0,1,True
106,43,0,0,0,0.9375,True
105,43,0,0,0,1,True
104,43,0,0,0,1,True
103,43,0,0,0,1,True
102,43,0,0,0,1,True
101,43,0,0,0,1,True
99,21,0,0,0,0.3125,True
98,43,0,0,0,0.9375,True
97,43,0,0,0,0.875,True
95,44,0,0,0,0.875,True
94,44,0,0,0,0.875,True
93,45,0,0,0,1,True
92,45,0,0,0,1,True
91,45,0,0,0,1,True
90,45,0,0,0,1,True
89,45,0,0,0,1,True
88,45,0,0,0,1,True
87,45,0,0,0,1,True
86,45,0,0,0,1,True
81,45,0,0,0,1,True
80,45,0,0,0,1,True
79,45,0,0,0,1,True
78,45,0,0,0,1,True
77,45,0,0,0,1,True
76,45,0,0,0,1,True
75,45,0,0,0,1,True
74,45,0,0,0,1,True
73,45,0,0,0,1,True
71,45,0,0,0,1.0625,True
70,45,0,0,0,1,True
69,45,0,0,0,1,True
68,45,0,0,0,1,True
67,45,0,0,0,1,True
66,45,0,0,0,1,True
65,45,0,0,0,1,True
64,45,0,0,0,1,True
63,45,0,0,0,1,True
62,45,0,0,0,1,True
61,45,0,0,0,1,True
60,45,0,0,0,1,True
59,45,0,0,0,1,True
58,45,0,0,0,1,True
57,45,0,0,0,1,True
56,45,0,0,0,1,True
55,45,0,0,0,1,True
54,45,0,0,0,1,True
53,45,0,0,0,1,True
52,45,0,0,0,1,True
51,46,0,0,0,1,True
50,46,0,0,0,1,True
49,46,0,0,0,1,True
48,46,0,0,0,1,True
47,46,0,0,0,1,True
46,46,0,0,0,1,True
45,47,0,0,0,0.75,True
44,46,0,0,0,1,True
43,46,0,0,0,1,True
42,46,0,0,0,1,True
41,46,0,0,0,1,True
40,46,0,0,0,1,True
39,46,0,0,0,1,True
38,46,0,0,0,1,True
37,46,0,0,0,1,True
36,46,0,0,0,1,True
35,46,0,0,0,1,True
34,46,0,0,0,1,True
32,46,0,0,0,1,True
31,46,0,0,0,1,True
30,46,0,0,0,1,True
29,46,0,0,0,1,True
28,46,0,0,0,1,True
27,46,0,0,0,1,True
26,46,0,0,0,1,True
25,46,0,0,0,1,True
24,38,0,0,0,1,True
23,38,0,0,0,1,True
22,38,0,0,0,1,True
21,38,0,0,0,1,True
19,38,0,0,0,1,True
18,38,0,0,0,1,True
17,38,0,0,0,1,True
16,48,0,0,0,0.875,True
15,38,0,0,0,1,True
14,38,0,0,0,1,True
13,38,0,0,0,1,True
12,38,0,0,0,1,True
11,38,0,0,0,1,True
10,38,0,0,0,1,True
9,38,0,0,0,1,True
8,38,0,0,0,1,True
7,38,0,0,0,1,True
6,38,0,0,0,1,True
5,38,0,0,0,1,True
4,38,0,0,0,1,True
3,38,0,0,0,1,True
2,49,0,0,0,6,True
1,38,0,0,0,1,True
